Date,HomeTeam,AwayTeam,FTHG,FTAG,HA_Scored,Total_Goals,Note
26/01/2020,Vitesse,FC Emmen,1,1,1,2,0.16191306475424
26/01/2020,Groningen,Ajax,2,1,1,3,0.25421325025528196
26/01/2020,Willem II,Zwolle,0,0,0,0,0.30368806153203454
26/01/2020,PSV Eindhoven,Twente,1,1,1,2,0.3051369372814171
31/01/2020,AZ Alkmaar,Waalwijk,4,0,0,4,0.20008640333188446
01/02/2020,Den Haag,Vitesse,0,0,0,0,0.2527904833184954
01/02/2020,Feyenoord,FC Emmen,3,0,0,3,0.38306313897644845
01/02/2020,Twente,Sparta Rotterdam,2,0,0,2,0.2516478001449365
01/02/2020,Zwolle,Groningen,1,0,0,1,0.38640950127690726
02/02/2020,Willem II,Heracles,1,0,0,1,0.2324127921165187
02/02/2020,For Sittard,Heerenveen,2,1,1,3,0.5366849336237983
02/02/2020,VVV Venlo,Utrecht,1,1,1,2,0.4036105751526654
02/02/2020,Ajax,PSV Eindhoven,1,0,0,1,0.47792085912460724
07/02/2020,Heracles,For Sittard,2,0,0,2,0.3325251086028651
08/02/2020,Groningen,Vitesse,1,0,0,1,0.17367349071400495
08/02/2020,Heerenveen,VVV Venlo,1,1,1,2,0.5535165219465652
08/02/2020,PSV Eindhoven,Willem II,3,0,0,3,0.39565681420089915
08/02/2020,Waalwijk,Zwolle,0,0,0,0,0.3025703049326821
11/02/2020,FC Emmen,Twente,2,0,0,2,0.2169162217611735
11/02/2020,Sparta Rotterdam,Den Haag,4,2,1,6,0.17013348940052872
14/02/2020,VVV Venlo,Heracles,1,0,0,1,0.31389361112762426
15/02/2020,Twente,AZ Alkmaar,2,0,0,2,0.13634003251220186
15/02/2020,Den Haag,PSV Eindhoven,0,3,0,3,0.26396386550923656
15/02/2020,For Sittard,FC Emmen,0,0,0,0,0.29667256359064187
16/02/2020,Vitesse,Heerenveen,4,2,1,6,0.4980293237815309
16/02/2020,Ajax,Waalwijk,3,0,0,3,0.2395542680238875
16/02/2020,Sparta Rotterdam,Groningen,1,2,1,3,0.22419624044499484
16/02/2020,Willem II,Utrecht,1,1,1,2,0.2832307502356288
16/02/2020,Zwolle,Feyenoord,3,4,1,7,0.3641142755777574
21/02/2020,Waalwijk,Sparta Rotterdam,0,1,0,1,0.22144930641958596
22/02/2020,FC Emmen,Willem II,4,2,1,6,0.16164152059656717
22/02/2020,Feyenoord,For Sittard,2,1,1,3,0.29389386829925823
22/02/2020,Heerenveen,Den Haag,2,2,1,4,0.4909808139758639
22/02/2020,Groningen,VVV Venlo,0,1,0,1,0.281483401433574
23/02/2020,Utrecht,Twente,2,1,1,3,0.15358892570015184
23/02/2020,AZ Alkmaar,Zwolle,2,0,0,2,0.15564029404533938
23/02/2020,Vitesse,PSV Eindhoven,1,2,1,3,0.31554653599606497
23/02/2020,Heracles,Ajax,1,0,0,1,0.33816648372218366
28/02/2020,Willem II,Groningen,3,1,1,4,0.18878579949886942
29/02/2020,Den Haag,Heracles,0,0,0,0,0.11133110425832238
29/02/2020,VVV Venlo,For Sittard,0,0,0,0,0.30886074672399677
29/02/2020,Zwolle,Vitesse,4,3,1,7,0.28500381410347264
29/02/2020,Twente,Heerenveen,2,3,1,5,0.4422017428080178
01/03/2020,Waalwijk,Utrecht,2,1,1,3,0.34583744068056854
01/03/2020,PSV Eindhoven,Feyenoord,1,1,1,2,0.3939507567284065
01/03/2020,Sparta Rotterdam,FC Emmen,5,1,1,6,0.2345089944285541
01/03/2020,Ajax,AZ Alkmaar,0,2,0,2,0.12787280437945928
06/03/2020,For Sittard,Zwolle,1,1,1,2,0.27494733848772723
07/03/2020,AZ Alkmaar,Den Haag,4,0,0,4,0.16468664474264308
07/03/2020,FC Emmen,VVV Venlo,3,0,0,3,0.2614304173367999
07/03/2020,Vitesse,Twente,1,0,0,1,0.34988133089748136
07/03/2020,Heerenveen,Ajax,1,3,1,4,0.531309454698271
08/03/2020,Utrecht,Sparta Rotterdam,5,1,1,6,0.2901517423627275
08/03/2020,Feyenoord,Willem II,2,0,0,2,0.47788600482007
08/03/2020,Heracles,Waalwijk,4,2,1,6,0.14968830073867512
08/03/2020,Groningen,PSV Eindhoven,0,1,0,1,0.24411971856370315
12/09/2020,Heerenveen,Willem II,2,0,0,2,0.5401452799283673
12/09/2020,Zwolle,Feyenoord,0,2,0,2,0.5146072491043071
12/09/2020,Twente,For Sittard,2,0,0,2,0.23321538361570934
13/09/2020,FC Emmen,VVV Venlo,3,5,1,8,0.18756437434870812
13/09/2020,Heracles,Den Haag,2,0,0,2,0.23039343655164835
13/09/2020,Sparta Rotterdam,Ajax,0,1,0,1,0.44223632587304856
13/09/2020,Groningen,PSV Eindhoven,1,3,1,4,0.17582347608370796
13/09/2020,Waalwijk,Vitesse,0,1,0,1,0.31051002301359937
18/09/2020,VVV Venlo,Utrecht,1,1,1,2,0.44361711429878936
19/09/2020,AZ Alkmaar,Zwolle,1,1,1,2,0.10319110171635323
19/09/2020,Vitesse,Sparta Rotterdam,2,0,0,2,0.3125208437607241
19/09/2020,PSV Eindhoven,FC Emmen,2,1,1,3,0.3278818259887891
19/09/2020,For Sittard,Heerenveen,1,3,1,4,0.5395866770201257
20/09/2020,Den Haag,Groningen,0,1,0,1,0.15809431431224216
20/09/2020,Feyenoord,Twente,1,1,1,2,0.2577429702750209
20/09/2020,Willem II,Heracles,4,0,0,4,0.12237609085348891
20/09/2020,Ajax,Waalwijk,3,0,0,3,0.15232025717508538
25/09/2020,Twente,Groningen,3,1,1,4,0.22111965852961687
26/09/2020,Zwolle,Sparta Rotterdam,4,0,0,4,0.26785925242091424
26/09/2020,For Sittard,AZ Alkmaar,3,3,1,6,0.24268354800874548
26/09/2020,Heerenveen,VVV Venlo,1,0,0,1,0.4298688214722017
26/09/2020,Ajax,Vitesse,2,1,1,3,0.06831151058886653
27/09/2020,Feyenoord,Den Haag,4,2,1,6,0.2597308293986884
27/09/2020,Utrecht,Waalwijk,3,1,1,4,0.30704177380562275
27/09/2020,FC Emmen,Willem II,1,1,1,2,0.2101658790659013
27/09/2020,Heracles,PSV Eindhoven,1,1,1,2,0.26029277613587204
02/10/2020,Utrecht,Heerenveen,1,1,1,2,0.6016292108159947
03/10/2020,Vitesse,Heracles,3,0,0,3,0.14162136072716355
03/10/2020,VVV Venlo,Den Haag,1,2,1,3,0.25185433290148285
03/10/2020,Twente,FC Emmen,1,1,1,2,0.2832947167365092
04/10/2020,Groningen,Ajax,1,0,0,1,0.22531574018583672
04/10/2020,Sparta Rotterdam,AZ Alkmaar,4,4,1,8,0.267609992065268
04/10/2020,Willem II,Feyenoord,1,4,1,5,0.29875482825167166
04/10/2020,PSV Eindhoven,For Sittard,2,0,0,2,0.33565974935522214
17/10/2020,Heracles,Waalwijk,0,1,0,1,0.24498276124385038
17/10/2020,AZ Alkmaar,VVV Venlo,2,2,1,4,0.20794535067608003
17/10/2020,Willem II,Twente,0,3,0,3,0.3307701378099699
18/10/2020,Feyenoord,Sparta Rotterdam,1,1,1,2,0.2994464300901336
18/10/2020,Ajax,Heerenveen,5,1,1,6,0.40714359939964667
18/10/2020,Den Haag,Vitesse,0,2,0,2,0.1367753224509076
18/10/2020,Groningen,Utrecht,0,0,0,0,0.42460808813857875
18/10/2020,Zwolle,PSV Eindhoven,0,3,0,3,0.36136497291195124
18/10/2020,FC Emmen,For Sittard,2,2,1,4,0.3009992252370449
21/10/2020,Waalwijk,Zwolle,1,1,1,2,0.20353143776778582
24/10/2020,VVV Venlo,Ajax,0,13,0,13,0.2865751747391847
24/10/2020,Utrecht,Twente,2,1,1,3,0.41661985660833495
24/10/2020,Zwolle,Willem II,0,0,0,0,0.19111023135080465
24/10/2020,Heerenveen,FC Emmen,4,0,0,4,0.458551521489893
25/10/2020,For Sittard,Groningen,1,3,1,4,0.42815208867804516
25/10/2020,Sparta Rotterdam,Heracles,1,1,1,2,0.2212733780482184
25/10/2020,Vitesse,PSV Eindhoven,2,1,1,3,0.2281714783679004
25/10/2020,Waalwijk,Feyenoord,2,2,1,4,0.39966039082912785
25/10/2020,Den Haag,AZ Alkmaar,2,2,1,4,0.19204922344808506
31/10/2020,Twente,Zwolle,5,1,1,6,0.3292767240190836
31/10/2020,Ajax,For Sittard,5,2,1,7,0.2508934711621859
31/10/2020,Groningen,VVV Venlo,2,1,1,3,0.21667698353511144
31/10/2020,Willem II,Vitesse,1,3,1,4,0.24256685722700072
01/11/2020,Heracles,Utrecht,4,1,1,5,0.39699249074193277
01/11/2020,FC Emmen,Feyenoord,2,3,1,5,0.4964838311982614
01/11/2020,Sparta Rotterdam,Heerenveen,1,4,1,5,0.5744794648635624
01/11/2020,PSV Eindhoven,Den Haag,4,0,0,4,0.3394324733041678
01/11/2020,AZ Alkmaar,Waalwijk,3,0,0,3,0.3165533235774352
06/11/2020,For Sittard,Zwolle,2,2,1,4,0.5155579675743054
07/11/2020,Den Haag,Twente,2,4,1,6,0.24253971579179534
07/11/2020,VVV Venlo,Heracles,3,2,1,5,0.22581874848622102
07/11/2020,Waalwijk,Sparta Rotterdam,0,2,0,2,0.33002927374623375
08/11/2020,Utrecht,Ajax,0,3,0,3,0.369026579412594
08/11/2020,Feyenoord,Groningen,2,0,0,2,0.4758388241578205
08/11/2020,Vitesse,FC Emmen,3,1,1,4,0.33748151219426853
08/11/2020,Heerenveen,AZ Alkmaar,0,3,0,3,0.37761188751578917
08/11/2020,PSV Eindhoven,Willem II,3,0,0,3,0.2093526161837939
21/11/2020,Willem II,VVV Venlo,2,1,1,3,0.3590185041755952
21/11/2020,Groningen,Vitesse,1,1,1,2,0.26614313655033667
21/11/2020,Zwolle,Utrecht,1,1,1,2,0.3445841819275205
22/11/2020,Ajax,Heracles,5,0,0,5,0.2898241690993582
22/11/2020,For Sittard,Feyenoord,1,3,1,4,0.6138513711909624
22/11/2020,Sparta Rotterdam,Den Haag,6,0,0,6,0.40618807725630396
22/11/2020,Twente,PSV Eindhoven,1,1,1,2,0.4184757230759926
22/11/2020,Waalwijk,Heerenveen,1,1,1,2,0.45550442243272543
22/11/2020,AZ Alkmaar,FC Emmen,1,0,0,1,0.3485569571183115
27/11/2020,Twente,Waalwijk,0,2,0,2,0.39658238629552106
28/11/2020,FC Emmen,Ajax,0,5,0,5,0.2913494936472306
28/11/2020,Den Haag,Heerenveen,1,1,1,2,0.4566191684898917
28/11/2020,VVV Venlo,Zwolle,2,2,1,4,0.4839038211023038
29/11/2020,Vitesse,For Sittard,2,0,0,2,0.397202670034093
29/11/2020,Feyenoord,Utrecht,1,1,1,2,0.504145380105499
29/11/2020,Groningen,Willem II,1,0,0,1,0.21125870064672955
29/11/2020,Heracles,AZ Alkmaar,1,2,1,3,0.3200550821014104
29/11/2020,PSV Eindhoven,Sparta Rotterdam,1,0,0,1,0.16448048903081602
04/12/2020,Sparta Rotterdam,FC Emmen,2,1,1,3,0.34120799056160106
05/12/2020,Waalwijk,VVV Venlo,3,2,1,5,0.40829584308939926
05/12/2020,For Sittard,Willem II,3,2,1,5,0.3885788694649456
05/12/2020,Ajax,Twente,1,2,1,3,0.34590906706284863
05/12/2020,Zwolle,Vitesse,2,1,1,3,0.3586526619958364
06/12/2020,Feyenoord,Heracles,0,0,0,0,0.3744070359815127
06/12/2020,AZ Alkmaar,Groningen,1,2,1,3,0.22847367239876532
06/12/2020,Utrecht,Den Haag,1,1,1,2,0.36122814893766675
06/12/2020,Heerenveen,PSV Eindhoven,2,2,1,4,0.2825787186671227
11/12/2020,Heracles,For Sittard,1,2,1,3,0.37096089986474534
12/12/2020,Groningen,Waalwijk,2,0,0,2,0.18695444525626406
12/12/2020,FC Emmen,Den Haag,1,1,1,2,0.3710664652102192
12/12/2020,Ajax,Zwolle,4,0,0,4,0.48863836497385876
13/12/2020,Vitesse,Heerenveen,1,1,1,2,0.5112791102211447
13/12/2020,VVV Venlo,Feyenoord,0,3,0,3,0.5549661611157456
13/12/2020,Willem II,Sparta Rotterdam,1,3,1,4,0.25553023174542144
13/12/2020,PSV Eindhoven,Utrecht,2,1,1,3,0.32051844326710743
13/12/2020,Twente,AZ Alkmaar,1,3,1,4,0.41164661383210777
18/12/2020,Zwolle,FC Emmen,0,0,0,0,0.33126259637348676
19/12/2020,Sparta Rotterdam,Groningen,2,3,1,5,0.4220269408088593
19/12/2020,VVV Venlo,Twente,1,2,1,3,0.440442152509198
19/12/2020,Waalwijk,PSV Eindhoven,1,4,1,5,0.4296107026420908
19/12/2020,Utrecht,For Sittard,1,1,1,2,0.48332045151556047
20/12/2020,Vitesse,Feyenoord,1,0,0,1,0.41077402473491503
20/12/2020,Den Haag,Ajax,2,4,1,6,0.18110615599908628
20/12/2020,Heerenveen,Heracles,1,2,1,3,0.2523023851673333
20/12/2020,AZ Alkmaar,Willem II,5,3,1,8,0.24921846070228584
22/12/2020,For Sittard,Waalwijk,2,1,1,3,0.39637276489658846
22/12/2020,FC Emmen,Utrecht,2,3,1,5,0.5569227544482933
22/12/2020,PSV Eindhoven,VVV Venlo,4,1,1,5,0.4188199215328373
22/12/2020,Twente,Sparta Rotterdam,0,2,0,2,0.3900239500753994
23/12/2020,AZ Alkmaar,Vitesse,3,1,1,4,0.4187656603229382
23/12/2020,Willem II,Ajax,1,1,1,2,0.3053847968013782
23/12/2020,Den Haag,Zwolle,0,2,0,2,0.4963133212235492
23/12/2020,Groningen,Heracles,0,1,0,1,0.276628337795664
23/12/2020,Feyenoord,Heerenveen,3,0,0,3,0.49367675994374166
27/12/2020,Utrecht,AZ Alkmaar,2,2,1,4,0.5565678483787359
09/01/2021,Waalwijk,Den Haag,0,1,0,1,0.413543358918832
09/01/2021,FC Emmen,Twente,1,4,1,5,0.5230223266649419
09/01/2021,Heracles,Vitesse,0,2,0,2,0.4935226622461807
09/01/2021,Zwolle,AZ Alkmaar,1,1,1,2,0.3789167710456538
09/01/2021,Utrecht,Groningen,2,2,1,4,0.5147915359134518
10/01/2021,Sparta Rotterdam,Feyenoord,0,2,0,2,0.34087004068269977
10/01/2021,Heerenveen,For Sittard,1,3,1,4,0.4080536643523151
10/01/2021,VVV Venlo,Willem II,2,1,1,3,0.44711593016633355
10/01/2021,Ajax,PSV Eindhoven,2,2,1,4,0.46190766843193587
12/01/2021,Vitesse,Utrecht,1,0,0,1,0.48833288735412334
12/01/2021,Heracles,FC Emmen,4,0,0,4,0.345271979355086
13/01/2021,PSV Eindhoven,AZ Alkmaar,1,3,1,4,0.5397124495628824
13/01/2021,Den Haag,VVV Venlo,1,4,1,5,0.4854499643291137
13/01/2021,For Sittard,Sparta Rotterdam,0,1,0,1,0.45624015943649
13/01/2021,Feyenoord,Zwolle,1,0,0,1,0.19656202642955684
14/01/2021,Heerenveen,Waalwijk,1,1,1,2,0.2892254595799054
14/01/2021,Twente,Ajax,1,3,1,4,0.3147571222225136
14/01/2021,Willem II,Groningen,2,3,1,5,0.5235076149674811
16/01/2021,FC Emmen,Vitesse,1,4,1,5,0.4222484992165408
16/01/2021,Sparta Rotterdam,PSV Eindhoven,3,5,1,8,0.49566398181373933
16/01/2021,Utrecht,Heracles,2,0,0,2,0.38412791362525245
16/01/2021,Zwolle,For Sittard,0,2,0,2,0.37831517243003
16/01/2021,AZ Alkmaar,Den Haag,2,1,1,3,0.4226788163577295
17/01/2021,Waalwijk,Willem II,1,1,1,2,0.4686580641855188
17/01/2021,Groningen,Twente,2,2,1,4,0.4051077175532505
17/01/2021,VVV Venlo,Heerenveen,1,1,1,2,0.5704796223043164
17/01/2021,Ajax,Feyenoord,1,0,0,1,0.2716735825600407
22/01/2021,Willem II,Zwolle,1,3,1,4,0.4157403882146736
23/01/2021,Den Haag,FC Emmen,0,0,0,0,0.3270054734993473
23/01/2021,Vitesse,Groningen,1,0,0,1,0.39876701126605224
23/01/2021,PSV Eindhoven,Waalwijk,2,0,0,2,0.3987378024030645
23/01/2021,Heracles,Heerenveen,1,0,0,1,0.38374602871527586
24/01/2021,For Sittard,Ajax,1,2,1,3,0.4535670939371712
24/01/2021,Twente,VVV Venlo,0,1,0,1,0.5756478066913484
24/01/2021,Utrecht,Sparta Rotterdam,1,0,0,1,0.29166956969377106
24/01/2021,Feyenoord,AZ Alkmaar,2,3,1,5,0.36071491337464556
26/01/2021,Zwolle,Heracles,2,2,1,4,0.11521954884630345
26/01/2021,FC Emmen,PSV Eindhoven,0,2,0,2,0.6117524887151102
26/01/2021,Groningen,Den Haag,3,0,0,3,0.2983326765609614
27/01/2021,AZ Alkmaar,Utrecht,0,1,0,1,0.5376462348295368
27/01/2021,VVV Venlo,Vitesse,4,1,1,5,0.4220827553999234
27/01/2021,Waalwijk,For Sittard,1,2,1,3,0.410185764546815
27/01/2021,Heerenveen,Feyenoord,3,0,0,3,0.2719274270437154
28/01/2021,Ajax,Willem II,3,1,1,4,0.4582714113461914
28/01/2021,Sparta Rotterdam,Twente,0,0,0,0,0.5126250900646828
30/01/2021,Heracles,Groningen,1,0,0,1,0.2625886124622412
30/01/2021,Utrecht,Zwolle,3,3,1,6,0.2657669569846646
30/01/2021,For Sittard,VVV Venlo,3,2,1,5,0.5536925235033079
30/01/2021,Vitesse,Waalwijk,1,1,1,2,0.18426178633893614
31/01/2021,Twente,Heerenveen,0,0,0,0,0.3481801361726343
31/01/2021,Feyenoord,PSV Eindhoven,3,1,1,4,0.289149364652445
31/01/2021,Willem II,FC Emmen,2,0,0,2,0.3983724593038727
31/01/2021,AZ Alkmaar,Ajax,0,3,0,3,0.471395524991753
31/01/2021,Den Haag,Sparta Rotterdam,1,1,1,2,0.15547663604938897
05/02/2021,For Sittard,Heracles,0,1,0,1,0.3548423123665526
06/02/2021,FC Emmen,AZ Alkmaar,0,1,0,1,0.4896252190101254
06/02/2021,Zwolle,Waalwijk,1,1,1,2,0.33603950922914794
06/02/2021,Heerenveen,Vitesse,1,0,0,1,0.4133964028834489
06/02/2021,PSV Eindhoven,Twente,3,0,0,3,0.3873546477587132
12/02/2021,Waalwijk,FC Emmen,1,0,0,1,0.21657577852619578
13/02/2021,Groningen,Zwolle,1,0,0,1,0.28671361699378084
13/02/2021,Sparta Rotterdam,For Sittard,1,2,1,3,0.36082501744145046
13/02/2021,Den Haag,PSV Eindhoven,2,2,1,4,0.38386015190517986
13/02/2021,Heracles,Ajax,0,2,0,2,0.17496177604068686
14/02/2021,AZ Alkmaar,Heerenveen,3,1,1,4,0.22715338318654255
14/02/2021,Feyenoord,Willem II,5,0,0,5,0.39950937402872255
14/02/2021,Utrecht,VVV Venlo,3,1,1,4,0.4599330012558174
14/02/2021,Vitesse,Twente,0,2,0,2,0.18865582699558506
19/02/2021,Willem II,Utrecht,0,6,0,6,0.44599626935206166
20/02/2021,FC Emmen,Zwolle,3,2,1,5,0.2564530202342534
20/02/2021,VVV Venlo,AZ Alkmaar,1,4,1,5,0.5422644818005513
20/02/2021,For Sittard,Den Haag,2,0,0,2,0.36912577452788375
21/02/2021,Twente,Feyenoord,2,2,1,4,0.06597028998147
21/02/2021,Heerenveen,Groningen,1,1,1,2,0.25492573088269543
21/02/2021,Waalwijk,Heracles,3,0,0,3,0.2304847767874138
21/02/2021,PSV Eindhoven,Vitesse,3,1,1,4,0.30326470247482207
21/02/2021,Ajax,Sparta Rotterdam,4,2,1,6,0.20382848577655163
24/02/2021,Willem II,Den Haag,1,1,1,2,0.2696348081737054
24/02/2021,Groningen,Feyenoord,0,0,0,0,0.11273519983193753
26/02/2021,Zwolle,Heerenveen,4,1,1,5,0.3694828508342705
27/02/2021,Utrecht,FC Emmen,0,1,0,1,0.1649319352945018
27/02/2021,Den Haag,Waalwijk,0,0,0,0,0.3967283298978366
27/02/2021,Vitesse,VVV Venlo,4,1,1,5,0.35983550491645233
27/02/2021,Heracles,Twente,2,2,1,4,0.07677983496522686
28/02/2021,Sparta Rotterdam,Willem II,0,2,0,2,0.36451982925809423
28/02/2021,Groningen,For Sittard,1,0,0,1,0.24710434433687772
28/02/2021,PSV Eindhoven,Ajax,1,1,1,2,0.33149668395800097
28/02/2021,AZ Alkmaar,Feyenoord,4,2,1,6,0.21859205939611184
05/03/2021,FC Emmen,Sparta Rotterdam,1,1,1,2,0.2608813178460556
06/03/2021,Feyenoord,VVV Venlo,6,0,0,6,0.44242168992876274
06/03/2021,Twente,Willem II,1,1,1,2,0.25390774233719815
06/03/2021,Heerenveen,Den Haag,3,0,0,3,0.29011293691343565
06/03/2021,Waalwijk,Utrecht,1,2,1,3,0.24501480984456506
07/03/2021,Ajax,Groningen,3,1,1,4,0.3571148626647921
07/03/2021,For Sittard,PSV Eindhoven,1,3,1,4,0.44625061348436573
07/03/2021,Heracles,Zwolle,2,1,1,3,0.2586417403459146
07/03/2021,Vitesse,AZ Alkmaar,2,1,1,3,0.3966203247158738
09/03/2021,VVV Venlo,Sparta Rotterdam,0,1,0,1,0.4842007753937664
13/03/2021,Willem II,Heerenveen,3,1,1,4,0.351308389351028
13/03/2021,Den Haag,Heracles,1,2,1,3,0.1717923927434346
13/03/2021,AZ Alkmaar,Twente,4,1,1,5,0.3631218535122809
13/03/2021,Groningen,FC Emmen,1,1,1,2,0.01183943721822786
13/03/2021,Sparta Rotterdam,Waalwijk,2,0,0,2,0.2570815643150943
14/03/2021,VVV Venlo,For Sittard,1,3,1,4,0.42271014673789825
14/03/2021,PSV Eindhoven,Feyenoord,1,1,1,2,0.3246696081324191
14/03/2021,Utrecht,Vitesse,1,3,1,4,0.4181588291335035
14/03/2021,Zwolle,Ajax,0,2,0,2,0.4301911314549342
19/03/2021,Heerenveen,Twente,0,0,0,0,0.3293402770152468
20/03/2021,For Sittard,Utrecht,0,1,0,1,0.3047330279899402
20/03/2021,Feyenoord,FC Emmen,1,1,1,2,0.14809229278168637
20/03/2021,Waalwijk,Groningen,3,1,1,4,0.3406937147660017
21/03/2021,Zwolle,VVV Venlo,2,1,1,3,0.44896331294574965
21/03/2021,AZ Alkmaar,PSV Eindhoven,2,0,0,2,0.5732815046891055
21/03/2021,Vitesse,Willem II,0,0,0,0,0.384232150803316
21/03/2021,Heracles,Sparta Rotterdam,1,1,1,2,0.2270259271282264
21/03/2021,Ajax,Den Haag,5,0,0,5,0.33957193372628314
03/04/2021,VVV Venlo,Groningen,0,1,0,1,0.5089196586708256
03/04/2021,Twente,Vitesse,1,2,1,3,0.41647460173528417
03/04/2021,Willem II,AZ Alkmaar,0,1,0,1,0.4613772104749603
03/04/2021,Sparta Rotterdam,Zwolle,3,2,1,5,0.3383201333835829
04/04/2021,Feyenoord,For Sittard,2,0,0,2,0.3439172307271646
04/04/2021,Den Haag,Utrecht,1,4,1,5,0.26013348691549393
04/04/2021,PSV Eindhoven,Heracles,3,0,0,3,0.36412632601478767
04/04/2021,FC Emmen,Waalwijk,3,1,1,4,0.31379870898700113
04/04/2021,Heerenveen,Ajax,1,2,1,3,0.18116577472359924
09/04/2021,Vitesse,Den Haag,0,0,0,0,0.2200383605263578
10/04/2021,Heracles,Willem II,4,0,0,4,0.26822721525327153
10/04/2021,AZ Alkmaar,Sparta Rotterdam,2,0,0,2,0.34477773157229363
10/04/2021,For Sittard,FC Emmen,1,3,1,4,0.2441927021080971
10/04/2021,Zwolle,Twente,1,0,0,1,0.4178765093112376
11/04/2021,Utrecht,Feyenoord,1,2,1,3,0.3869358203883765
11/04/2021,Groningen,Heerenveen,0,2,0,2,0.3004122765019148
11/04/2021,VVV Venlo,PSV Eindhoven,0,2,0,2,0.3986839740481587
11/04/2021,Waalwijk,Ajax,0,1,0,1,0.34198837838850665
22/04/2021,Ajax,Utrecht,1,1,1,2,0.3321934452100764
23/04/2021,Willem II,Waalwijk,1,0,0,1,0.2495048826218743
24/04/2021,Heerenveen,Zwolle,0,2,0,2,0.3694544996034189
24/04/2021,PSV Eindhoven,Groningen,1,0,0,1,0.31541648108780374
24/04/2021,Sparta Rotterdam,VVV Venlo,2,0,0,2,0.35148566316223073
25/04/2021,FC Emmen,Heracles,3,1,1,4,0.3315051961936759
25/04/2021,Ajax,AZ Alkmaar,2,0,0,2,0.38569062323742553
25/04/2021,Den Haag,For Sittard,0,3,0,3,0.385860131884231
25/04/2021,Feyenoord,Vitesse,0,0,0,0,0.34036801611361045
25/04/2021,Twente,Utrecht,1,2,1,3,0.38816315761841624
01/05/2021,Heracles,VVV Venlo,4,0,0,4,0.3121711283482618
01/05/2021,For Sittard,Twente,3,0,0,3,0.27827656568364745
01/05/2021,Vitesse,Zwolle,2,1,1,3,0.3315360645517449
01/05/2021,Waalwijk,AZ Alkmaar,1,3,1,4,0.2662187945250949
01/05/2021,Utrecht,Willem II,3,2,1,5,0.30235358095286213
02/05/2021,Den Haag,Feyenoord,3,2,1,5,0.31190467951826006
02/05/2021,Ajax,FC Emmen,4,0,0,4,0.3461403620039169
02/05/2021,Groningen,Sparta Rotterdam,1,2,1,3,0.15365023344391604
02/05/2021,PSV Eindhoven,Heerenveen,2,2,1,4,0.24702434994655584
07/05/2021,Sparta Rotterdam,Vitesse,3,0,0,3,0.33134616293075936
08/05/2021,Twente,Heracles,1,1,1,2,0.3418669137979723
08/05/2021,Heerenveen,Utrecht,0,0,0,0,0.32573988310862345
08/05/2021,AZ Alkmaar,For Sittard,1,0,0,1,0.18274409900651814
08/05/2021,VVV Venlo,Waalwijk,3,3,1,6,0.16613787099541927
09/05/2021,FC Emmen,Groningen,0,4,0,4,0.3992166062622279
09/05/2021,Feyenoord,Ajax,0,3,0,3,0.15243670659340375
09/05/2021,Zwolle,Den Haag,0,1,0,1,0.2146101548699125
09/05/2021,Willem II,PSV Eindhoven,0,2,0,2,0.25227313549454483
13/05/2021,Ajax,VVV Venlo,3,1,1,4,0.18980472677798152
13/05/2021,Den Haag,Willem II,1,4,1,5,0.28897126893353164
13/05/2021,FC Emmen,Heerenveen,3,1,1,4,0.37663526336407216
13/05/2021,For Sittard,Vitesse,3,3,1,6,0.25632300684299025
13/05/2021,Groningen,AZ Alkmaar,0,0,0,0,0.2096705781086253
13/05/2021,Heracles,Feyenoord,1,1,1,2,0.355957230767239
13/05/2021,PSV Eindhoven,Zwolle,4,2,1,6,0.3094315737160336
13/05/2021,Sparta Rotterdam,Utrecht,0,0,0,0,0.26351593194051554
13/05/2021,Waalwijk,Twente,2,1,1,3,0.2988714122496725
16/05/2021,AZ Alkmaar,Heracles,5,0,0,5,0.2506302988283643
16/05/2021,Feyenoord,Waalwijk,3,0,0,3,0.2505706651777504
16/05/2021,Heerenveen,Sparta Rotterdam,1,2,1,3,0.20262744797097645
16/05/2021,Twente,Den Haag,3,2,1,5,0.26912631320317437
16/05/2021,Utrecht,PSV Eindhoven,1,1,1,2,0.3536996165002495
16/05/2021,Vitesse,Ajax,1,3,1,4,0.20175903623141764
16/05/2021,VVV Venlo,FC Emmen,0,4,0,4,0.30307557704620863
16/05/2021,Willem II,For Sittard,2,1,1,3,0.1461987690871425
16/05/2021,Zwolle,Groningen,1,0,0,1,0.201413600833423
13/08/2021,Go Ahead Eagles,Heerenveen,0,1,0,1,0.5534593965253842
14/08/2021,Waalwijk,AZ Alkmaar,1,0,0,1,0.3032851926379564
14/08/2021,Heracles,PSV Eindhoven,0,2,0,2,0.2724479902536948
14/08/2021,For Sittard,Twente,2,1,1,3,0.2808002901668175
14/08/2021,Ajax,Nijmegen,5,0,0,5,0.18596910769943034
15/08/2021,Cambuur,Groningen,1,2,1,3,0.1142559020411941
15/08/2021,Utrecht,Sparta Rotterdam,4,0,0,4,0.481671527380143
15/08/2021,Zwolle,Vitesse,0,1,0,1,0.30576739814955495
15/08/2021,Willem II,Feyenoord,0,4,0,4,0.355167437536932
20/08/2021,Nijmegen,Zwolle,2,0,0,2,0.3031854121243025
21/08/2021,Heerenveen,Waalwijk,3,2,1,5,0.24961868019560976
