Date,HomeTeam,AwayTeam,FTHG,FTAG,A&H Scored?,Note Match Beta
14/08/16,PSV Eindhoven,AZ Alkmaar,1.0,0.0,,0.6007630157046912
19/08/16,Excelsior,Den Haag,1.0,2.0,1,0.5876735848103822
20/08/16,Ajax,Willem II,1.0,2.0,1,0.5787496843912538
20/08/16,Nijmegen,Heerenveen,2.0,1.0,1,0.6720916022824824
20/08/16,Roda,Vitesse,0.0,1.0,,0.5713745392112306
20/08/16,Zwolle,PSV Eindhoven,0.0,4.0,,0.5166631318487098
21/08/16,Groningen,Twente,3.0,4.0,1,0.5654168560319144
21/08/16,Heracles,Feyenoord,0.0,1.0,,0.5511927485734485
21/08/16,Sparta Rotterdam,Go Ahead Eagles,1.0,0.0,,0.15691157905367872
21/08/16,Utrecht,AZ Alkmaar,1.0,2.0,1,0.7803575215876383
26/08/16,Vitesse,Utrecht,1.0,1.0,1,0.7285143665101248
27/08/16,Feyenoord,Excelsior,4.0,1.0,1,0.49416603544917437
27/08/16,Heerenveen,Zwolle,1.0,0.0,,0.6147629147098924
27/08/16,Twente,Sparta Rotterdam,3.0,1.0,1,0.3769055193657527
27/08/16,Willem II,Roda,0.0,0.0,,0.5620249457152957
28/08/16,AZ Alkmaar,Nijmegen,2.0,0.0,,0.6385219411200322
28/08/16,Den Haag,Heracles,1.0,1.0,1,0.6969075392617281
28/08/16,Go Ahead Eagles,Ajax,0.0,3.0,,0.36714942180477705
28/08/16,PSV Eindhoven,Groningen,0.0,0.0,,0.46547038327526136
10/09/16,AZ Alkmaar,Willem II,2.0,0.0,,0.5777356966116245
10/09/16,Excelsior,Heracles,3.0,1.0,1,0.6708367419077917
10/09/16,Heerenveen,Twente,3.0,1.0,1,0.6907094884613443
10/09/16,Nijmegen,PSV Eindhoven,0.0,4.0,,0.4587451396253093
10/09/16,Zwolle,Utrecht,1.0,1.0,1,0.7178604251881028
11/09/16,Ajax,Vitesse,1.0,0.0,,0.5503600464576074
11/09/16,Feyenoord,Den Haag,3.0,1.0,1,0.5869615714790688
11/09/16,Go Ahead Eagles,Roda,2.0,0.0,,0.36714942180477705
11/09/16,Groningen,Sparta Rotterdam,1.0,1.0,1,0.38720749381406855
16/09/16,Utrecht,Groningen,1.0,5.0,1,0.7068459324344796
17/09/16,Roda,Heerenveen,0.0,3.0,,0.5585098217441802
17/09/16,Twente,Den Haag,4.0,1.0,1,0.7307675604706357
17/09/16,Vitesse,Go Ahead Eagles,2.0,0.0,,0.3619693985759733
17/09/16,Willem II,Excelsior,1.0,1.0,1,0.6026132404181185
18/09/16,Heracles,Ajax,0.0,2.0,,0.569465737514518
18/09/16,PSV Eindhoven,Feyenoord,0.0,1.0,,0.3947497853860526
18/09/16,Sparta Rotterdam,Nijmegen,2.0,0.0,,0.34434984598293183
18/09/16,Zwolle,AZ Alkmaar,0.0,2.0,,0.5501787607938191
24/09/16,Ajax,Zwolle,5.0,1.0,1,0.5134535171438671
24/09/16,AZ Alkmaar,Go Ahead Eagles,2.0,2.0,1,0.42167600868555266
24/09/16,Den Haag,Heerenveen,0.0,3.0,,0.6572600111094278
24/09/16,Excelsior,PSV Eindhoven,1.0,3.0,1,0.5405882947028229
24/09/16,Groningen,Heracles,0.0,0.0,,0.5626793920113113
25/09/16,Feyenoord,Roda,5.0,0.0,,0.39612836438923393
25/09/16,Nijmegen,Willem II,0.0,0.0,,0.4930929657122658
25/09/16,Twente,Vitesse,2.0,1.0,1,0.6406549512700095
25/09/16,Utrecht,Sparta Rotterdam,2.0,0.0,,0.505895571378074
30/09/16,Zwolle,Den Haag,2.0,1.0,1,0.6457152956622734
01/10/16,Go Ahead Eagles,Excelsior,3.0,0.0,,0.4374478614351361
01/10/16,Heerenveen,PSV Eindhoven,1.0,1.0,1,0.5294541231126597
01/10/16,Roda,Nijmegen,0.0,1.0,,0.38184618492147654
01/10/16,Vitesse,Groningen,2.0,1.0,1,0.5797682169368277
02/10/16,Ajax,Utrecht,3.0,2.0,1,0.6693506034439226
02/10/16,Heracles,Twente,1.0,1.0,1,0.6832141594707872
02/10/16,Sparta Rotterdam,AZ Alkmaar,1.0,1.0,1,0.4414937130737767
02/10/16,Willem II,Feyenoord,0.0,2.0,,0.421838610311569
15/10/16,AZ Alkmaar,Vitesse,2.0,2.0,1,0.627325657728627
15/10/16,Groningen,Heerenveen,0.0,3.0,,0.5533297985153764
15/10/16,PSV Eindhoven,Heracles,1.0,1.0,1,0.5588617886178862
15/10/16,Sparta Rotterdam,Willem II,2.0,2.0,1,0.42773771650759984
15/10/16,Utrecht,Go Ahead Eagles,3.0,0.0,,0.46852093117204463
16/10/16,Den Haag,Ajax,0.0,2.0,,0.5804186234408928
16/10/16,Excelsior,Roda,0.0,1.0,,0.4522026965611271
16/10/16,Nijmegen,Feyenoord,1.0,2.0,1,0.4213083876180377
16/10/16,Twente,Zwolle,2.0,2.0,1,0.700179265767813
21/10/16,Excelsior,Zwolle,0.0,2.0,,0.5627374640206029
22/10/16,Go Ahead Eagles,Twente,0.0,2.0,,0.4515517850830682
22/10/16,PSV Eindhoven,Sparta Rotterdam,1.0,0.0,,0.3857087310003535
22/10/16,Roda,Den Haag,1.0,1.0,1,0.5174993687825077
22/10/16,Willem II,Utrecht,0.0,1.0,,0.5582699590971065
23/10/16,Feyenoord,Ajax,1.0,1.0,1,0.5025592082007777
23/10/16,Groningen,AZ Alkmaar,2.0,0.0,,0.5258309347068626
23/10/16,Heerenveen,Heracles,3.0,1.0,1,0.6341125082058274
23/10/16,Nijmegen,Vitesse,1.0,1.0,1,0.5597101449275362
28/10/16,Twente,Roda,0.0,0.0,,0.4879094076655052
29/10/16,Ajax,Excelsior,1.0,0.0,,0.49238095238095236
29/10/16,Heracles,Sparta Rotterdam,2.0,2.0,1,0.5373943341917891
29/10/16,Vitesse,PSV Eindhoven,0.0,2.0,,0.494757864969954
29/10/16,Willem II,Groningen,2.0,1.0,1,0.5188617886178861
30/10/16,Den Haag,AZ Alkmaar,0.0,1.0,,0.5895828914810888
30/10/16,Feyenoord,Heerenveen,2.0,2.0,1,0.5677356966116245
30/10/16,Utrecht,Nijmegen,1.0,1.0,1,0.5898267939201131
30/10/16,Zwolle,Go Ahead Eagles,3.0,1.0,1,0.4200070696359137
04/11/16,Sparta Rotterdam,Heerenveen,3.0,1.0,1,0.521320002019896
05/11/16,Den Haag,Willem II,1.0,0.0,,0.5295743069231935
05/11/16,Nijmegen,Groningen,1.0,1.0,1,0.5469651062970258
05/11/16,PSV Eindhoven,Twente,1.0,1.0,1,0.5857647831136696
05/11/16,Zwolle,Roda,0.0,0.0,,0.41862546078876933
06/11/16,AZ Alkmaar,Ajax,2.0,2.0,1,0.5528576478311367
06/11/16,Go Ahead Eagles,Feyenoord,1.0,0.0,,0.3459531384133717
06/11/16,Utrecht,Excelsior,2.0,1.0,1,0.6090526687875575
06/11/16,Vitesse,Heracles,1.0,2.0,1,0.6665015401706812
19/11/16,Excelsior,Sparta Rotterdam,3.0,2.0,1,0.5245331515426955
19/11/16,Groningen,Den Haag,2.0,1.0,1,0.5816613644397313
19/11/16,Heerenveen,Vitesse,1.0,1.0,1,0.6813174771499269
19/11/16,Heracles,Go Ahead Eagles,2.0,1.0,1,0.5275145180023229
19/11/16,Willem II,PSV Eindhoven,0.0,0.0,,0.43653436348028074
20/11/16,Ajax,Nijmegen,5.0,0.0,,0.5009523809523809
20/11/16,Feyenoord,Zwolle,3.0,0.0,,0.4964227642276423
20/11/16,Roda,AZ Alkmaar,1.0,1.0,1,0.4865429480381761
20/11/16,Twente,Utrecht,1.0,1.0,1,0.7163162147149422
25/11/16,Go Ahead Eagles,Willem II,0.0,1.0,,0.32589506640408017
26/11/16,Nijmegen,Twente,3.0,2.0,1,0.6561374539211231
26/11/16,PSV Eindhoven,Den Haag,3.0,1.0,1,0.5609488461344241
26/11/16,Vitesse,Excelsior,2.0,2.0,1,0.634534666464677
26/11/16,Zwolle,Groningen,0.0,4.0,,0.5333297985153764
27/11/16,AZ Alkmaar,Heracles,5.0,1.0,1,0.7217361005908196
27/11/16,Heerenveen,Ajax,0.0,1.0,,0.5551764884108469
27/11/16,Sparta Rotterdam,Roda,2.0,2.0,1,0.4794728071504317
27/11/16,Utrecht,Feyenoord,3.0,3.0,1,0.6147008029086503
02/12/16,Heracles,Nijmegen,2.0,0.0,,0.6483482300661516
03/12/16,Excelsior,AZ Alkmaar,3.0,3.0,1,0.6444109478361865
03/12/16,Go Ahead Eagles,Heerenveen,1.0,3.0,1,0.4904256930768065
03/12/16,Roda,PSV Eindhoven,0.0,0.0,,0.4143392415290612
03/12/16,Vitesse,Zwolle,3.0,1.0,1,0.621731555824875
04/12/16,Ajax,Groningen,2.0,0.0,,0.455292127455436
04/12/16,Den Haag,Utrecht,0.0,2.0,,0.6117320607988688
04/12/16,Feyenoord,Sparta Rotterdam,6.0,1.0,1,0.5579205170933697
04/12/16,Willem II,Twente,0.0,0.0,,0.5291642680401959
09/12/16,Groningen,Roda,2.0,0.0,,0.4135651163965056
10/12/16,Heerenveen,Excelsior,2.0,1.0,1,0.6796490430742816
10/12/16,Nijmegen,Den Haag,3.0,0.0,,0.5126793920113114
10/12/16,PSV Eindhoven,Go Ahead Eagles,1.0,0.0,,0.35428823915568347
10/12/16,Zwolle,Willem II,0.0,0.0,,0.3867206988840075
11/12/16,AZ Alkmaar,Feyenoord,0.0,4.0,,0.5644023632782911
11/12/16,Sparta Rotterdam,Vitesse,0.0,1.0,,0.6130550926627278
11/12/16,Twente,Ajax,1.0,0.0,,0.49463818613341415
11/12/16,Utrecht,Heracles,2.0,0.0,,0.6565601171539666
16/12/16,Willem II,Heerenveen,2.0,1.0,1,0.5563111649750038
17/12/16,Feyenoord,Vitesse,3.0,1.0,1,0.6157188304802302
17/12/16,Roda,Utrecht,0.0,0.0,,0.4568489622784426
17/12/16,Twente,AZ Alkmaar,1.0,2.0,1,0.655955663283341
18/12/16,Ajax,PSV Eindhoven,1.0,1.0,1,0.4210680199969702
18/12/16,Den Haag,Sparta Rotterdam,1.0,0.0,,0.5038211382113821
18/12/16,Excelsior,Nijmegen,2.0,2.0,1,0.6119133464626572
18/12/16,Groningen,Go Ahead Eagles,1.0,1.0,1,0.4467318083118719
18/12/16,Heracles,Zwolle,3.0,0.0,,0.5320875624905317
13/01/17,Go Ahead Eagles,AZ Alkmaar,1.0,3.0,1,0.5433449477351916
14/01/17,Heerenveen,Den Haag,2.0,0.0,,0.5547048427006009
14/01/17,Heracles,Groningen,1.0,4.0,1,0.6042326920163611
14/01/17,PSV Eindhoven,Excelsior,2.0,0.0,,0.5420249457152957
14/01/17,Sparta Rotterdam,Utrecht,1.0,2.0,1,0.5828733020249457
15/01/17,Roda,Feyenoord,0.0,2.0,,0.40570570115639043
15/01/17,Vitesse,Twente,3.0,1.0,1,0.7073302024945716
15/01/17,Willem II,Nijmegen,0.0,1.0,,0.39779679846487903
15/01/17,Zwolle,Ajax,1.0,3.0,1,0.4429732868757259
20/01/17,Twente,Heracles,1.0,0.0,,0.593400494874514
21/01/17,AZ Alkmaar,Sparta Rotterdam,1.0,1.0,1,0.6473372721304853
21/01/17,Den Haag,Zwolle,1.0,2.0,1,0.48660505983941826
21/01/17,Feyenoord,Willem II,1.0,0.0,,0.3782068373478766
21/01/17,Groningen,Vitesse,1.0,1.0,1,0.666137453921123
22/01/17,Excelsior,Go Ahead Eagles,1.0,1.0,1,0.5785249709639954
22/01/17,Nijmegen,Roda,2.0,0.0,,0.3583305559763672
22/01/17,PSV Eindhoven,Heerenveen,4.0,3.0,1,0.5704186234408928
22/01/17,Utrecht,Ajax,0.0,1.0,,0.47512245619350607
27/01/17,Willem II,Sparta Rotterdam,3.0,2.0,1,0.48560975609756096
28/01/17,Go Ahead Eagles,Utrecht,0.0,1.0,,0.46518759783871133
28/01/17,Heracles,PSV Eindhoven,1.0,2.0,1,0.5456026864616472
28/01/17,Roda,Excelsior,4.0,0.0,,0.4421405847598849
29/01/17,Ajax,Den Haag,3.0,0.0,,0.3947038327526132
29/01/17,Feyenoord,Nijmegen,4.0,0.0,,0.4115982426905015
29/01/17,Heerenveen,Groningen,0.0,0.0,,0.5802368328031107
29/01/17,Vitesse,AZ Alkmaar,2.0,1.0,1,0.7550694339241529
29/01/17,Zwolle,Twente,1.0,2.0,1,0.5860672625359794
03/02/17,Den Haag,Vitesse,0.0,2.0,,0.5473296975205777
04/02/17,AZ Alkmaar,PSV Eindhoven,2.0,4.0,1,0.6692304196333889
04/02/17,Groningen,Excelsior,1.0,1.0,1,0.6182780386810078
04/02/17,Nijmegen,Go Ahead Eagles,1.0,2.0,1,0.4576882290562036
04/02/17,Willem II,Heracles,1.0,3.0,1,0.49363581275564306
05/02/17,Roda,Ajax,0.0,2.0,,0.2929722769277382
05/02/17,Sparta Rotterdam,Zwolle,2.0,3.0,1,0.6187037317578146
05/02/17,Twente,Feyenoord,0.0,2.0,,0.47362369337979093
05/02/17,Utrecht,Heerenveen,1.0,0.0,,0.5194667474625057
10/02/17,Zwolle,Nijmegen,2.0,0.0,,0.46624450840781695
11/02/17,Feyenoord,Groningen,2.0,0.0,,0.436596475281523
11/02/17,Go Ahead Eagles,Den Haag,3.0,1.0,1,0.47703428773418166
11/02/17,Heracles,Roda,2.0,2.0,1,0.4638675958188153
11/02/17,Vitesse,Willem II,0.0,2.0,,0.524588193708024
12/02/17,Ajax,Sparta Rotterdam,2.0,0.0,,0.4623385345654699
12/02/17,Excelsior,Twente,1.0,1.0,1,0.6453052567792759
12/02/17,Heerenveen,AZ Alkmaar,1.0,2.0,1,0.7084527596828764
12/02/17,PSV Eindhoven,Utrecht,3.0,0.0,,0.4539877796293491
17/02/17,Roda,Go Ahead Eagles,1.0,0.0,,0.37625511286168767
18/02/17,Heracles,Excelsior,4.0,0.0,,0.6084603342927839
18/02/17,PSV Eindhoven,Nijmegen,3.0,1.0,1,0.5092874816946927
18/02/17,Twente,Heerenveen,1.0,0.0,,0.5613715093672675
18/02/17,Utrecht,Zwolle,3.0,1.0,1,0.5115411806291976
19/02/17,Den Haag,Feyenoord,0.0,1.0,,0.3563601474524062
19/02/17,Sparta Rotterdam,Groningen,2.0,2.0,1,0.5995980407009038
19/02/17,Vitesse,Ajax,0.0,1.0,,0.4633954451345756
19/02/17,Willem II,AZ Alkmaar,1.0,1.0,1,0.6348204817451901
24/02/17,Den Haag,Twente,1.0,1.0,1,0.5053587840226228
25/02/17,Excelsior,Willem II,0.0,2.0,,0.47416957026713125
25/02/17,Groningen,Utrecht,2.0,3.0,1,0.5410690299449579
25/02/17,Heerenveen,Roda,3.0,0.0,,0.3629066303085391
25/02/17,Nijmegen,Sparta Rotterdam,0.0,1.0,,0.48816896429833867
26/02/17,Ajax,Heracles,4.0,1.0,1,0.48678685047720044
26/02/17,AZ Alkmaar,Zwolle,1.0,1.0,1,0.7300550421653285
26/02/17,Feyenoord,PSV Eindhoven,2.0,1.0,1,0.4486870676160178
26/02/17,Go Ahead Eagles,Vitesse,1.0,3.0,1,0.5836474271575014
03/03/17,Heerenveen,Go Ahead Eagles,2.0,2.0,1,0.5555441094783619
04/03/17,PSV Eindhoven,Roda,4.0,0.0,,0.3747528152300157
04/03/17,Twente,Willem II,2.0,1.0,1,0.5402984396303591
04/03/17,Zwolle,Vitesse,3.0,1.0,1,0.6407751350805433
05/03/17,AZ Alkmaar,Excelsior,1.0,1.0,1,0.728874917941726
05/03/17,Groningen,Ajax,1.0,1.0,1,0.51
05/03/17,Nijmegen,Heracles,3.0,1.0,1,0.5460707973539363
05/03/17,Sparta Rotterdam,Feyenoord,1.0,0.0,,0.4243554006968641
05/03/17,Utrecht,Den Haag,1.0,1.0,1,0.4991021562389537
10/03/17,Vitesse,Sparta Rotterdam,5.0,0.0,,0.5460288845124477
11/03/17,Den Haag,Nijmegen,1.0,0.0,,0.43267080745341613
11/03/17,Excelsior,Heerenveen,4.0,1.0,1,0.5845846588900672
11/03/17,Go Ahead Eagles,PSV Eindhoven,1.0,3.0,1,0.6019204160985709
11/03/17,Heracles,Utrecht,2.0,1.0,1,0.6357733676715649
12/03/17,Ajax,Twente,3.0,0.0,,0.4839256678281068
12/03/17,Feyenoord,AZ Alkmaar,5.0,2.0,1,0.6221415947078726
12/03/17,Roda,Groningen,3.0,1.0,1,0.47106398020501944
12/03/17,Willem II,Zwolle,2.0,0.0,,0.5265424430641822
17/03/17,Roda,Twente,0.0,3.0,,0.40159824269050143
18/03/17,Groningen,Willem II,1.0,1.0,1,0.583871635610766
18/03/17,Nijmegen,Utrecht,0.0,3.0,,0.4610604453870626
18/03/17,PSV Eindhoven,Vitesse,1.0,0.0,,0.5245301216987325
18/03/17,Sparta Rotterdam,Heracles,3.0,1.0,1,0.6305509266272786
19/03/17,AZ Alkmaar,Den Haag,4.0,0.0,,0.6245806190981165
19/03/17,Excelsior,Ajax,1.0,1.0,1,0.5301782558198253
19/03/17,Go Ahead Eagles,Zwolle,1.0,3.0,1,0.6605504216532849
19/03/17,Heerenveen,Feyenoord,1.0,2.0,1,0.4916648992576882
01/04/17,AZ Alkmaar,Groningen,0.0,0.0,,0.6944690198454779
01/04/17,Heracles,Heerenveen,4.0,1.0,1,0.6859516234913903
01/04/17,Sparta Rotterdam,PSV Eindhoven,0.0,2.0,,0.4772786951471999
01/04/17,Utrecht,Willem II,2.0,0.0,,0.45939554612937433
01/04/17,Zwolle,Excelsior,1.0,1.0,1,0.6784562945008332
02/04/17,Ajax,Feyenoord,2.0,1.0,1,0.4630308539110236
02/04/17,Den Haag,Roda,4.0,1.0,1,0.4064757864969954
02/04/17,Twente,Go Ahead Eagles,1.0,2.0,1,0.6188239155683481
02/04/17,Vitesse,Nijmegen,2.0,1.0,1,0.49416603544917437
04/04/17,Excelsior,Utrecht,1.0,3.0,1,0.6160632227440287
04/04/17,Heerenveen,Sparta Rotterdam,3.0,0.0,,0.49977225672877845
05/04/17,Ajax,AZ Alkmaar,4.0,1.0,1,0.6451229611674999
05/04/17,Feyenoord,Go Ahead Eagles,8.0,0.0,,0.5391794172600111
05/04/17,Groningen,Nijmegen,2.0,0.0,,0.5100580720092915
05/04/17,Heracles,Vitesse,0.0,1.0,,0.6116699489976267
05/04/17,Willem II,Den Haag,1.0,2.0,1,0.49112205221431093
06/04/17,Roda,Zwolle,2.0,1.0,1,0.5417845780942281
06/04/17,Twente,PSV Eindhoven,2.0,2.0,1,0.5632217340806949
07/04/17,Sparta Rotterdam,Excelsior,2.0,3.0,1,0.5852507195879412
08/04/17,Den Haag,Groningen,4.0,3.0,1,0.6046422259253648
08/04/17,Go Ahead Eagles,Heracles,1.0,4.0,1,0.7135282532949553
08/04/17,Nijmegen,Ajax,1.0,5.0,1,0.5226788870373176
08/04/17,Vitesse,Heerenveen,4.0,2.0,1,0.5991688128061405
09/04/17,AZ Alkmaar,Roda,1.0,1.0,1,0.5971433621168509
09/04/17,PSV Eindhoven,Willem II,5.0,0.0,,0.46482351158915314
09/04/17,Utrecht,Twente,3.0,0.0,,0.5363571176084432
09/04/17,Zwolle,Feyenoord,2.0,2.0,1,0.6208367419077918
14/04/17,Heracles,AZ Alkmaar,1.0,2.0,1,0.7732192092107256
15/04/17,Den Haag,PSV Eindhoven,1.0,1.0,1,0.5500580720092916
15/04/17,Excelsior,Vitesse,1.0,0.0,,0.6090486289956067
15/04/17,Roda,Sparta Rotterdam,3.0,1.0,1,0.4905458768873403
15/04/17,Twente,Nijmegen,3.0,0.0,,0.47636469221835076
16/04/17,Ajax,Heerenveen,5.0,1.0,1,0.6566671716406605
16/04/17,Feyenoord,Utrecht,2.0,0.0,,0.4761823966065748
16/04/17,Groningen,Zwolle,5.0,1.0,1,0.7060753421198809
16/04/17,Willem II,Go Ahead Eagles,2.0,0.0,,0.524773519163763
21/04/17,Heerenveen,Willem II,1.0,0.0,,0.4982113821138211
22/04/17,AZ Alkmaar,Twente,2.0,1.0,1,0.6513058627480685
22/04/17,Go Ahead Eagles,Groningen,2.0,3.0,1,0.6699585921325052
22/04/17,Nijmegen,Excelsior,0.0,1.0,,0.511785083068222
22/04/17,Zwolle,Heracles,1.0,2.0,1,0.7862500631217493
23/04/17,PSV Eindhoven,Ajax,1.0,0.0,,0.5292874816946928
23/04/17,Sparta Rotterdam,Den Haag,0.0,1.0,,0.5110144927536232
23/04/17,Utrecht,Roda,1.0,0.0,,0.46016967126193
23/04/17,Vitesse,Feyenoord,0.0,2.0,,0.4581533101045296
07/05/17,Ajax,Go Ahead Eagles,4.0,0.0,,0.5784052921274554
07/05/17,Excelsior,Feyenoord,3.0,0.0,,0.5101201838105337
07/05/17,Groningen,PSV Eindhoven,1.0,1.0,1,0.6091142756148058
07/05/17,Heracles,Den Haag,4.0,0.0,,0.6351108417916478
07/05/17,Nijmegen,AZ Alkmaar,2.0,1.0,1,0.6114295813765591
07/05/17,Roda,Willem II,1.0,0.0,,0.3933282835933949
07/05/17,Sparta Rotterdam,Twente,1.0,0.0,,0.4726213200020199
07/05/17,Utrecht,Vitesse,1.0,0.0,,0.408915820835227
07/05/17,Zwolle,Heerenveen,2.0,1.0,1,0.744585163864061
14/05/17,AZ Alkmaar,Utrecht,2.0,3.0,1,0.6279725294147351
14/05/17,Den Haag,Excelsior,4.0,1.0,1,0.6063692369842953
14/05/17,Feyenoord,Heracles,3.0,1.0,1,0.5876155128010907
14/05/17,Go Ahead Eagles,Sparta Rotterdam,1.0,3.0,1,0.5353163662071403
14/05/17,Heerenveen,Nijmegen,0.0,2.0,,0.513089430894309
14/05/17,PSV Eindhoven,Zwolle,4.0,1.0,1,0.6845306266727264
14/05/17,Twente,Groningen,3.0,5.0,1,0.6332762712720295
14/05/17,Vitesse,Roda,3.0,0.0,,0.42112609200626167
14/05/17,Willem II,Ajax,1.0,3.0,1,0.4828525980911983
11/08/17,Den Haag,Utrecht,0.0,3.0,,0.4557602383477251
12/08/17,Heracles,Ajax,2.0,1.0,1,0.674638691107408
12/08/17,PSV Eindhoven,AZ Alkmaar,3.0,2.0,1,0.7308417916477301
12/08/17,Vitesse,NAC Breda,4.0,1.0,1,0.2427935161339191
12/08/17,VVV Venlo,Sparta Rotterdam,3.0,0.0,,0.22137251931525526
13/08/17,Feyenoord,Twente,2.0,1.0,1,0.5124390243902439
13/08/17,Groningen,Heerenveen,3.0,3.0,1,0.6925602181487653
13/08/17,Willem II,Excelsior,1.0,2.0,1,0.5393460586779781
13/08/17,Zwolle,Roda,4.0,2.0,1,0.6583977175175478
18/08/17,Roda,Vitesse,1.0,3.0,1,0.4846376811594203
19/08/17,AZ Alkmaar,Den Haag,2.0,0.0,,0.6372600111094279
19/08/17,Heerenveen,Heracles,1.0,1.0,1,0.7257077210523658
19/08/17,Twente,VVV Venlo,1.0,2.0,1,0.3323794374589708
20/08/17,Ajax,Groningen,3.0,1.0,1,0.716907539261728
20/08/17,Excelsior,Feyenoord,0.0,1.0,,0.5159546533353532
20/08/17,NAC Breda,PSV Eindhoven,1.0,4.0,1,0.37899611170024744
20/08/17,Sparta Rotterdam,Zwolle,1.0,1.0,1,0.6813174771499269
20/08/17,Utrecht,Willem II,2.0,0.0,,0.35189213755491594
25/08/17,NAC Breda,Sparta Rotterdam,2.0,2.0,1,0.37042064333686814
26/08/17,Den Haag,Heerenveen,1.0,2.0,1,0.5924935615815785
26/08/17,Heracles,Excelsior,2.0,2.0,1,0.6823784275109832
26/08/17,Vitesse,AZ Alkmaar,1.0,2.0,1,0.6566060697874059
26/08/17,Zwolle,Twente,2.0,0.0,,0.6901211937585214
27/08/17,Feyenoord,Willem II,5.0,0.0,,0.37499722264303387
27/08/17,Groningen,Utrecht,2.0,1.0,1,0.6001126092006261
27/08/17,PSV Eindhoven,Roda,2.0,0.0,,0.5200616068272484
27/08/17,VVV Venlo,Ajax,0.0,2.0,,0.33494218047770535
09/09/17,Ajax,Zwolle,3.0,0.0,,0.6392344594253396
09/09/17,Excelsior,Vitesse,0.0,3.0,,0.5105887996768166
09/09/17,Heracles,Feyenoord,2.0,4.0,1,0.6186880775640055
09/09/17,Willem II,Den Haag,1.0,2.0,1,0.47701863354037266
10/09/17,AZ Alkmaar,NAC Breda,2.0,1.0,1,0.5648896631823461
10/09/17,Groningen,VVV Venlo,1.0,1.0,1,0.4962596576276322
10/09/17,Heerenveen,PSV Eindhoven,2.0,0.0,,0.5863111649750037
10/09/17,Sparta Rotterdam,Twente,1.0,0.0,,0.5030894308943089
10/09/17,Utrecht,Roda,2.0,0.0,,0.38117961924960864
15/09/17,Sparta Rotterdam,AZ Alkmaar,0.0,2.0,,0.6124440741301823
16/09/17,Excelsior,Heerenveen,1.0,2.0,1,0.639578851689138
16/09/17,NAC Breda,Groningen,2.0,1.0,1,0.6262642023935767
16/09/17,Roda,Willem II,1.0,3.0,1,0.4598833510074231
16/09/17,Zwolle,Heracles,2.0,1.0,1,0.7917946775741049
17/09/17,Den Haag,Ajax,1.0,1.0,1,0.5769651062970257
17/09/17,PSV Eindhoven,Feyenoord,1.0,0.0,,0.46922940968540117
17/09/17,Twente,Utrecht,4.0,0.0,,0.4081411907286775
17/09/17,Vitesse,VVV Venlo,1.0,1.0,1,0.38017674089784376
23/09/17,Den Haag,Sparta Rotterdam,1.0,0.0,,0.4882113821138211
23/09/17,Feyenoord,NAC Breda,0.0,2.0,,0.38202696561127103
23/09/17,Heracles,Roda,2.0,1.0,1,0.6845306266727264
23/09/17,Willem II,Heerenveen,1.0,2.0,1,0.6037479169822755
24/09/17,Ajax,Vitesse,1.0,2.0,1,0.5895202747058527
24/09/17,AZ Alkmaar,Excelsior,0.0,2.0,,0.6174423067212038
24/09/17,Groningen,Twente,1.0,0.0,,0.6290486289956068
24/09/17,Utrecht,PSV Eindhoven,1.0,7.0,1,0.474757864969954
24/09/17,VVV Venlo,Zwolle,1.0,1.0,1,0.5308478513356563
29/09/17,Twente,Heracles,2.0,1.0,1,0.6807716002625864
30/09/17,Excelsior,VVV Venlo,0.0,2.0,,0.404644750795334
30/09/17,NAC Breda,Den Haag,0.0,1.0,,0.42828005857698326
30/09/17,PSV Eindhoven,Willem II,4.0,0.0,,0.49036408624955813
30/09/17,Zwolle,Groningen,3.0,2.0,1,0.7863864061000858
01/10/17,AZ Alkmaar,Feyenoord,0.0,4.0,,0.4774412967732161
01/10/17,Heerenveen,Ajax,0.0,4.0,,0.5995823865070948
01/10/17,Sparta Rotterdam,Roda,1.0,2.0,1,0.4992874816946927
01/10/17,Vitesse,Utrecht,1.0,1.0,1,0.5187375650154017
14/10/17,Ajax,Sparta Rotterdam,4.0,0.0,,0.4713664596273292
14/10/17,Feyenoord,Zwolle,0.0,0.0,,0.5002444074130182
14/10/17,Roda,NAC Breda,1.0,0.0,,0.42596475281523
14/10/17,Utrecht,Heerenveen,3.0,1.0,1,0.5742200676665152
15/10/17,Den Haag,Excelsior,1.0,2.0,1,0.5366631318487097
15/10/17,Groningen,AZ Alkmaar,1.0,1.0,1,0.713997374135232
15/10/17,Heracles,Vitesse,1.0,1.0,1,0.7680967530172196
15/10/17,VVV Venlo,PSV Eindhoven,2.0,5.0,1,0.45018886027369587
15/10/17,Willem II,Twente,3.0,1.0,1,0.5167868504772004
20/10/17,Groningen,Willem II,0.0,1.0,,0.6310811493208099
21/10/17,Excelsior,Sparta Rotterdam,1.0,1.0,1,0.5314209968186638
21/10/17,NAC Breda,Zwolle,0.0,2.0,,0.47364288239155683
21/10/17,Twente,Roda,3.0,0.0,,0.4597636721708832
21/10/17,VVV Venlo,Den Haag,0.0,2.0,,0.43828005857698327
22/10/17,AZ Alkmaar,Utrecht,3.0,0.0,,0.5367833156592435
22/10/17,Feyenoord,Ajax,1.0,4.0,1,0.4506579811139726
