Date,HomeTeam,AwayTeam,FTHG,FTAG,HA_Scored,Total_Goals,Note
12/05/18,Schalke 04,Ein Frankfurt,1,0,0,1,0.375
12/05/18,Wolfsburg,FC Koln,4,1,1,5,0.375
24/08/2018,Bayern Munich,Hoffenheim,3,1,1,4,0.3375
25/08/2018,Fortuna Dusseldorf,Augsburg,1,2,1,3,0.3125
25/08/2018,Freiburg,Ein Frankfurt,0,2,0,2,0.20833333333333334
25/08/2018,Hertha,Nurnberg,1,0,0,1,0.4
25/08/2018,M'gladbach,Leverkusen,2,0,0,2,0.20416666666666666
25/08/2018,Werder Bremen,Hannover,1,1,1,2,0.3375
25/08/2018,Wolfsburg,Schalke 04,2,1,1,3,0.41666666666666663
26/08/2018,Dortmund,RB Leipzig,4,1,1,5,0.30833333333333335
26/08/2018,Mainz,Stuttgart,1,0,0,1,0.2833333333333333
31/08/2018,Hannover,Dortmund,0,0,0,0,0.375
01/09/2018,Augsburg,M'gladbach,1,1,1,2,0.4
01/09/2018,Ein Frankfurt,Werder Bremen,1,2,1,3,0.20416666666666666
01/09/2018,Hoffenheim,Freiburg,3,1,1,4,0.32499999999999996
01/09/2018,Leverkusen,Wolfsburg,1,3,1,4,0.2833333333333333
01/09/2018,Nurnberg,Mainz,1,1,1,2,0.22083333333333333
01/09/2018,Stuttgart,Bayern Munich,0,3,0,3,0.22916666666666669
02/09/2018,RB Leipzig,Fortuna Dusseldorf,1,1,1,2,0.3375
02/09/2018,Schalke 04,Hertha,0,2,0,2,0.24583333333333335
14/09/2018,Dortmund,Ein Frankfurt,3,1,1,4,0.24583333333333335
15/09/2018,Bayern Munich,Leverkusen,3,1,1,4,0.27083333333333337
15/09/2018,Fortuna Dusseldorf,Hoffenheim,2,1,1,3,0.42500000000000004
15/09/2018,Mainz,Augsburg,2,1,1,3,0.22083333333333333
15/09/2018,M'gladbach,Schalke 04,2,1,1,3,0.3375
15/09/2018,RB Leipzig,Hannover,3,2,1,5,0.4916666666666667
15/09/2018,Wolfsburg,Hertha,2,2,1,4,0.3125
16/09/2018,Freiburg,Stuttgart,3,3,1,6,0.09166666666666667
16/09/2018,Werder Bremen,Nurnberg,1,1,1,2,0.27083333333333337
21/09/2018,Stuttgart,Fortuna Dusseldorf,0,0,0,0,0.20416666666666666
22/09/2018,Augsburg,Werder Bremen,2,3,1,5,0.44166666666666665
22/09/2018,Hertha,M'gladbach,4,2,1,6,0.36250000000000004
22/09/2018,Hoffenheim,Dortmund,1,1,1,2,0.3125
22/09/2018,Nurnberg,Hannover,2,0,0,2,0.4
22/09/2018,Schalke 04,Bayern Munich,0,2,0,2,0.11666666666666667
22/09/2018,Wolfsburg,Freiburg,1,3,1,4,0.44166666666666665
23/09/2018,Ein Frankfurt,RB Leipzig,1,1,1,2,0.375
23/09/2018,Leverkusen,Mainz,1,0,0,1,0.44166666666666665
25/09/2018,Bayern Munich,Augsburg,1,1,1,2,0.4666666666666667
25/09/2018,Freiburg,Schalke 04,1,0,0,1,0.4
25/09/2018,Hannover,Hoffenheim,1,3,1,4,0.3125
25/09/2018,Werder Bremen,Hertha,3,1,1,4,0.375
26/09/2018,Dortmund,Nurnberg,7,0,0,7,0.375
26/09/2018,Fortuna Dusseldorf,Leverkusen,1,2,1,3,0.375
26/09/2018,Mainz,Wolfsburg,0,0,0,0,0.35
26/09/2018,M'gladbach,Ein Frankfurt,3,1,1,4,0.30833333333333335
26/09/2018,RB Leipzig,Stuttgart,2,0,0,2,0.4
28/09/2018,Hertha,Bayern Munich,2,0,0,2,0.20416666666666666
29/09/2018,Hoffenheim,RB Leipzig,1,2,1,3,0.4666666666666667
29/09/2018,Leverkusen,Dortmund,2,4,1,6,0.27083333333333337
29/09/2018,Nurnberg,Fortuna Dusseldorf,3,0,0,3,0.18333333333333335
29/09/2018,Schalke 04,Mainz,1,0,0,1,0.11666666666666667
29/09/2018,Stuttgart,Werder Bremen,2,1,1,3,0.22083333333333333
29/09/2018,Wolfsburg,M'gladbach,2,2,1,4,0.4916666666666667
30/09/2018,Augsburg,Freiburg,4,1,1,5,0.44166666666666665
30/09/2018,Ein Frankfurt,Hannover,4,1,1,5,0.3125
05/10/2018,Werder Bremen,Wolfsburg,2,0,0,2,0.3125
06/10/2018,Bayern Munich,M'gladbach,0,3,0,3,0.4916666666666667
06/10/2018,Dortmund,Augsburg,4,3,1,7,0.3375
06/10/2018,Fortuna Dusseldorf,Schalke 04,0,2,0,2,0.36250000000000004
06/10/2018,Hannover,Stuttgart,3,1,1,4,0.24583333333333335
06/10/2018,Mainz,Hertha,0,0,0,0,0.3125
07/10/2018,Freiburg,Leverkusen,0,0,0,0,0.2625
07/10/2018,Hoffenheim,Ein Frankfurt,1,2,1,3,0.44166666666666665
07/10/2018,RB Leipzig,Nurnberg,6,0,0,6,0.20833333333333334
19/10/2018,Ein Frankfurt,Fortuna Dusseldorf,7,1,1,8,0.24583333333333332
20/10/2018,Augsburg,RB Leipzig,0,0,0,0,0.4916666666666667
20/10/2018,Leverkusen,Hannover,2,2,1,4,0.35833333333333334
20/10/2018,Nurnberg,Hoffenheim,1,3,1,4,0.24583333333333332
20/10/2018,Schalke 04,Werder Bremen,0,2,0,2,0.24583333333333335
20/10/2018,Stuttgart,Dortmund,0,4,0,4,0.35
20/10/2018,Wolfsburg,Bayern Munich,1,3,1,4,0.27083333333333337
21/10/2018,Hertha,Freiburg,1,1,1,2,0.3375
21/10/2018,M'gladbach,Mainz,4,0,0,4,0.2708333333333333
26/10/2018,Freiburg,M'gladbach,3,1,1,4,0.14166666666666666
27/10/2018,Dortmund,Hertha,2,2,1,4,0.27083333333333337
27/10/2018,Fortuna Dusseldorf,Wolfsburg,0,3,0,3,0.16666666666666669
27/10/2018,Hannover,Augsburg,1,2,1,3,0.4666666666666667
27/10/2018,Hoffenheim,Stuttgart,4,0,0,4,0.4
27/10/2018,Mainz,Bayern Munich,1,2,1,3,0.15416666666666665
28/10/2018,Nurnberg,Ein Frankfurt,1,1,1,2,0.375
28/10/2018,RB Leipzig,Schalke 04,0,0,0,0,0.1
28/10/2018,Werder Bremen,Leverkusen,2,6,1,8,0.20833333333333334
02/11/2018,Stuttgart,Ein Frankfurt,0,3,0,3,0.3125
03/11/2018,Augsburg,Nurnberg,2,2,1,4,0.14166666666666666
03/11/2018,Bayern Munich,Freiburg,1,1,1,2,0.36250000000000004
03/11/2018,Hertha,RB Leipzig,0,3,0,3,0.27083333333333337
03/11/2018,Leverkusen,Hoffenheim,1,4,1,5,0.4666666666666667
03/11/2018,Schalke 04,Hannover,3,1,1,4,0.22083333333333333
03/11/2018,Wolfsburg,Dortmund,0,1,0,1,0.3375
04/11/2018,Mainz,Werder Bremen,2,1,1,3,0.27083333333333337
04/11/2018,M'gladbach,Fortuna Dusseldorf,3,0,0,3,0.24583333333333335
09/11/2018,Hannover,Wolfsburg,2,1,1,3,0.24583333333333332
10/11/2018,Dortmund,Bayern Munich,3,2,1,5,0.41666666666666663
10/11/2018,Fortuna Dusseldorf,Hertha,4,1,1,5,0.22916666666666669
10/11/2018,Freiburg,Mainz,1,3,1,4,0.17916666666666667
10/11/2018,Hoffenheim,Augsburg,2,1,1,3,0.36250000000000004
10/11/2018,Nurnberg,Stuttgart,0,2,0,2,0.2875
10/11/2018,Werder Bremen,M'gladbach,1,3,1,4,0.35833333333333334
11/11/2018,Ein Frankfurt,Schalke 04,3,0,0,3,0.27083333333333337
11/11/2018,RB Leipzig,Leverkusen,3,0,0,3,0.20416666666666666
23/11/2018,Leverkusen,Stuttgart,2,0,0,2,0.24583333333333332
24/11/2018,Augsburg,Ein Frankfurt,1,3,1,4,0.29583333333333334
24/11/2018,Bayern Munich,Fortuna Dusseldorf,3,3,1,6,0.24583333333333335
24/11/2018,Hertha,Hoffenheim,3,3,1,6,0.3375
24/11/2018,Mainz,Dortmund,1,2,1,3,0.24583333333333335
24/11/2018,Schalke 04,Nurnberg,5,2,1,7,0.2833333333333333
24/11/2018,Wolfsburg,RB Leipzig,1,0,0,1,0.16666666666666669
25/11/2018,Freiburg,Werder Bremen,1,1,1,2,0.375
25/11/2018,M'gladbach,Hannover,4,1,1,5,0.2708333333333333
30/11/2018,Fortuna Dusseldorf,Mainz,0,1,0,1,0.2833333333333333
01/12/2018,Dortmund,Freiburg,2,0,0,2,0.4666666666666667
01/12/2018,Hannover,Hertha,0,2,0,2,0.4666666666666667
01/12/2018,Hoffenheim,Schalke 04,1,1,1,2,0.17916666666666667
01/12/2018,Stuttgart,Augsburg,1,0,0,1,0.27083333333333337
01/12/2018,Werder Bremen,Bayern Munich,1,2,1,3,0.44166666666666665
02/12/2018,Ein Frankfurt,Wolfsburg,1,2,1,3,0.24583333333333332
02/12/2018,RB Leipzig,M'gladbach,2,0,0,2,0.22083333333333333
03/12/2018,Nurnberg,Leverkusen,1,1,1,2,0.18333333333333335
07/12/2018,Werder Bremen,Fortuna Dusseldorf,3,1,1,4,0.375
08/12/2018,Bayern Munich,Nurnberg,3,0,0,3,0.41666666666666663
08/12/2018,Freiburg,RB Leipzig,3,0,0,3,0.24583333333333332
08/12/2018,Hertha,Ein Frankfurt,1,0,0,1,0.33333333333333337
08/12/2018,Leverkusen,Augsburg,1,0,0,1,0.23333333333333334
08/12/2018,Schalke 04,Dortmund,1,2,1,3,0.35
08/12/2018,Wolfsburg,Hoffenheim,2,2,1,4,0.29583333333333334
09/12/2018,Mainz,Hannover,1,1,1,2,0.4666666666666667
09/12/2018,M'gladbach,Stuttgart,3,0,0,3,0.17916666666666667
14/12/2018,Nurnberg,Wolfsburg,0,2,0,2,0.375
15/12/2018,Augsburg,Schalke 04,1,1,1,2,0.35
15/12/2018,Dortmund,Werder Bremen,2,1,1,3,0.3375
15/12/2018,Fortuna Dusseldorf,Freiburg,2,0,0,2,0.18333333333333335
15/12/2018,Hannover,Bayern Munich,0,4,0,4,0.36250000000000004
15/12/2018,Hoffenheim,M'gladbach,0,0,0,0,0.3125
15/12/2018,Stuttgart,Hertha,2,1,1,3,0.11666666666666667
16/12/2018,Ein Frankfurt,Leverkusen,2,1,1,3,0.33333333333333337
16/12/2018,RB Leipzig,Mainz,4,1,1,5,0.06666666666666667
18/12/2018,Fortuna Dusseldorf,Dortmund,2,1,1,3,0.22083333333333333
18/12/2018,Hertha,Augsburg,2,2,1,4,0.14166666666666666
18/12/2018,M'gladbach,Nurnberg,2,0,0,2,0.15833333333333333
18/12/2018,Wolfsburg,Stuttgart,2,0,0,2,0.15416666666666667
19/12/2018,Bayern Munich,RB Leipzig,1,0,0,1,0.09166666666666667
19/12/2018,Freiburg,Hannover,1,1,1,2,0.36250000000000004
19/12/2018,Mainz,Ein Frankfurt,2,2,1,4,0.3375
19/12/2018,Schalke 04,Leverkusen,1,2,1,3,0.44166666666666665
19/12/2018,Werder Bremen,Hoffenheim,1,1,1,2,0.4916666666666667
21/12/2018,Dortmund,M'gladbach,2,1,1,3,0.22916666666666669
22/12/2018,Ein Frankfurt,Bayern Munich,0,3,0,3,0.3375
22/12/2018,Hannover,Fortuna Dusseldorf,0,1,0,1,0.2708333333333333
22/12/2018,Leverkusen,Hertha,3,1,1,4,0.22916666666666669
22/12/2018,Nurnberg,Freiburg,0,1,0,1,0.14166666666666666
22/12/2018,RB Leipzig,Werder Bremen,3,2,1,5,0.35
22/12/2018,Stuttgart,Schalke 04,1,3,1,4,0.32499999999999996
23/12/2018,Augsburg,Wolfsburg,2,3,1,5,0.3125
23/12/2018,Hoffenheim,Mainz,1,1,1,2,0.24583333333333335
18/01/2019,Hoffenheim,Bayern Munich,1,3,1,4,0.22916666666666669
19/01/2019,Augsburg,Fortuna Dusseldorf,1,2,1,3,0.3375
19/01/2019,Ein Frankfurt,Freiburg,3,1,1,4,0.11666666666666667
19/01/2019,Hannover,Werder Bremen,0,1,0,1,0.27083333333333337
19/01/2019,Leverkusen,M'gladbach,0,1,0,1,0.30833333333333335
19/01/2019,RB Leipzig,Dortmund,0,1,0,1,0.41666666666666663
19/01/2019,Stuttgart,Mainz,2,3,1,5,0.41666666666666663
20/01/2019,Nurnberg,Hertha,1,3,1,4,0.24583333333333332
20/01/2019,Schalke 04,Wolfsburg,2,1,1,3,0.42500000000000004
25/01/2019,Hertha,Schalke 04,2,2,1,4,0.375
26/01/2019,Dortmund,Hannover,5,1,1,6,0.4666666666666667
26/01/2019,Freiburg,Hoffenheim,2,4,1,6,0.42500000000000004
26/01/2019,Mainz,Nurnberg,2,1,1,3,0.29583333333333334
26/01/2019,M'gladbach,Augsburg,2,0,0,2,0.17916666666666667
26/01/2019,Werder Bremen,Ein Frankfurt,2,2,1,4,0.4
26/01/2019,Wolfsburg,Leverkusen,0,3,0,3,0.2875
27/01/2019,Bayern Munich,Stuttgart,4,1,1,5,0.05
27/01/2019,Fortuna Dusseldorf,RB Leipzig,0,4,0,4,0.15416666666666667
01/02/2019,Hannover,RB Leipzig,0,3,0,3,0.0
02/02/2019,Ein Frankfurt,Dortmund,1,1,1,2,0.29583333333333334
02/02/2019,Hertha,Wolfsburg,0,1,0,1,0.44166666666666665
02/02/2019,Hoffenheim,Fortuna Dusseldorf,1,1,1,2,0.4
02/02/2019,Leverkusen,Bayern Munich,3,1,1,4,0.22083333333333333
02/02/2019,Nurnberg,Werder Bremen,1,1,1,2,0.27083333333333337
02/02/2019,Schalke 04,M'gladbach,0,2,0,2,0.3125
03/02/2019,Augsburg,Mainz,3,0,0,3,0.4666666666666667
03/02/2019,Stuttgart,Freiburg,2,2,1,4,0.35
08/02/2019,Mainz,Leverkusen,1,5,1,6,0.36250000000000004
09/02/2019,Bayern Munich,Schalke 04,3,1,1,4,0.4
09/02/2019,Dortmund,Hoffenheim,3,3,1,6,0.4666666666666667
09/02/2019,Freiburg,Wolfsburg,3,3,1,6,0.3125
09/02/2019,Hannover,Nurnberg,2,0,0,2,0.15416666666666667
09/02/2019,M'gladbach,Hertha,0,3,0,3,0.24583333333333332
09/02/2019,RB Leipzig,Ein Frankfurt,0,0,0,0,0.3125
10/02/2019,Fortuna Dusseldorf,Stuttgart,3,0,0,3,0.1958333333333333
10/02/2019,Werder Bremen,Augsburg,4,0,0,4,0.3125
15/02/2019,Augsburg,Bayern Munich,2,3,1,5,0.3125
16/02/2019,Hertha,Werder Bremen,1,1,1,2,0.27083333333333337
16/02/2019,Hoffenheim,Hannover,3,0,0,3,0.4666666666666667
16/02/2019,Schalke 04,Freiburg,0,0,0,0,0.3125
16/02/2019,Stuttgart,RB Leipzig,1,3,1,4,0.24583333333333335
16/02/2019,Wolfsburg,Mainz,3,0,0,3,0.14166666666666666
17/02/2019,Ein Frankfurt,M'gladbach,1,1,1,2,0.24583333333333332
17/02/2019,Leverkusen,Fortuna Dusseldorf,2,0,0,2,0.375
18/02/2019,Nurnberg,Dortmund,0,0,0,0,0.375
22/02/2019,Werder Bremen,Stuttgart,1,1,1,2,0.18333333333333335
23/02/2019,Bayern Munich,Hertha,1,0,0,1,0.3125
23/02/2019,Fortuna Dusseldorf,Nurnberg,2,1,1,3,0.09166666666666667
23/02/2019,Freiburg,Augsburg,5,1,1,6,0.24583333333333332
23/02/2019,Mainz,Schalke 04,3,0,0,3,0.4916666666666667
23/02/2019,M'gladbach,Wolfsburg,0,3,0,3,0.17916666666666667
24/02/2019,Dortmund,Leverkusen,3,2,1,5,0.42500000000000004
24/02/2019,Hannover,Ein Frankfurt,0,3,0,3,0.09166666666666667
25/02/2019,RB Leipzig,Hoffenheim,1,1,1,2,0.29583333333333334
01/03/2019,Augsburg,Dortmund,2,1,1,3,0.27083333333333337
02/03/2019,Ein Frankfurt,Hoffenheim,3,2,1,5,0.4666666666666667
02/03/2019,Hertha,Mainz,2,1,1,3,0.22916666666666669
02/03/2019,Leverkusen,Freiburg,2,0,0,2,0.18333333333333335
02/03/2019,M'gladbach,Bayern Munich,1,5,1,6,0.22083333333333333
02/03/2019,Nurnberg,RB Leipzig,0,1,0,1,0.22083333333333333
02/03/2019,Schalke 04,Fortuna Dusseldorf,0,4,0,4,0.14166666666666666
03/03/2019,Stuttgart,Hannover,5,1,1,6,0.36250000000000004
03/03/2019,Wolfsburg,Werder Bremen,1,1,1,2,0.24583333333333332
08/03/2019,Werder Bremen,Schalke 04,4,2,1,6,0.29583333333333334
09/03/2019,Bayern Munich,Wolfsburg,6,0,0,6,0.18333333333333335
09/03/2019,Dortmund,Stuttgart,3,1,1,4,0.4
09/03/2019,Freiburg,Hertha,2,1,1,3,0.29583333333333334
09/03/2019,Mainz,M'gladbach,0,1,0,1,0.27083333333333337
09/03/2019,RB Leipzig,Augsburg,0,0,0,0,0.30833333333333335
10/03/2019,Hannover,Leverkusen,2,3,1,5,0.22083333333333333
10/03/2019,Hoffenheim,Nurnberg,2,1,1,3,0.27083333333333337
11/03/2019,Fortuna Dusseldorf,Ein Frankfurt,0,3,0,3,0.20416666666666666
15/03/2019,M'gladbach,Freiburg,1,1,1,2,0.17916666666666664
16/03/2019,Augsburg,Hannover,3,1,1,4,0.4
16/03/2019,Hertha,Dortmund,2,3,1,5,0.375
16/03/2019,Schalke 04,RB Leipzig,0,1,0,1,0.09166666666666667
16/03/2019,Stuttgart,Hoffenheim,1,1,1,2,0.4916666666666667
16/03/2019,Wolfsburg,Fortuna Dusseldorf,5,2,1,7,0.17916666666666664
17/03/2019,Bayern Munich,Mainz,6,0,0,6,0.20416666666666666
17/03/2019,Ein Frankfurt,Nurnberg,1,0,0,1,0.4666666666666667
17/03/2019,Leverkusen,Werder Bremen,1,3,1,4,0.24583333333333332
29/03/2019,Hoffenheim,Leverkusen,4,1,1,5,0.4
30/03/2019,Dortmund,Wolfsburg,2,0,0,2,0.27083333333333337
30/03/2019,Fortuna Dusseldorf,M'gladbach,3,1,1,4,0.13333333333333333
30/03/2019,Freiburg,Bayern Munich,1,1,1,2,0.4916666666666667
30/03/2019,Nurnberg,Augsburg,3,0,0,3,0.11666666666666667
30/03/2019,RB Leipzig,Hertha,5,0,0,5,0.22083333333333333
30/03/2019,Werder Bremen,Mainz,3,1,1,4,0.2875
31/03/2019,Ein Frankfurt,Stuttgart,3,0,0,3,0.3375
31/03/2019,Hannover,Schalke 04,0,1,0,1,0.30833333333333335
05/04/2019,Mainz,Freiburg,5,0,0,5,0.20416666666666666
06/04/2019,Bayern Munich,Dortmund,5,0,0,5,0.24583333333333332
06/04/2019,Hertha,Fortuna Dusseldorf,1,2,1,3,0.375
06/04/2019,Leverkusen,RB Leipzig,2,4,1,6,0.17916666666666667
06/04/2019,Schalke 04,Ein Frankfurt,1,2,1,3,0.025
06/04/2019,Stuttgart,Nurnberg,1,1,1,2,0.3375
06/04/2019,Wolfsburg,Hannover,3,1,1,4,0.41666666666666663
07/04/2019,Augsburg,Hoffenheim,0,4,0,4,0.4666666666666667
07/04/2019,M'gladbach,Werder Bremen,1,1,1,2,0.44166666666666665
12/04/2019,Nurnberg,Schalke 04,1,1,1,2,0.11666666666666667
13/04/2019,Dortmund,Mainz,2,1,1,3,0.27083333333333337
13/04/2019,Hannover,M'gladbach,0,1,0,1,0.22083333333333333
13/04/2019,RB Leipzig,Wolfsburg,2,0,0,2,0.05
13/04/2019,Stuttgart,Leverkusen,0,1,0,1,0.4916666666666667
13/04/2019,Werder Bremen,Freiburg,2,1,1,3,0.2875
14/04/2019,Ein Frankfurt,Augsburg,1,3,1,4,0.07500000000000001
14/04/2019,Fortuna Dusseldorf,Bayern Munich,1,4,1,5,0.4
14/04/2019,Hoffenheim,Hertha,2,0,0,2,0.2875
20/04/2019,Augsburg,Stuttgart,6,0,0,6,0.20833333333333334
20/04/2019,Bayern Munich,Werder Bremen,1,0,0,1,0.24583333333333335
20/04/2019,Leverkusen,Nurnberg,2,0,0,2,0.375
20/04/2019,Mainz,Fortuna Dusseldorf,3,1,1,4,0.22083333333333333
20/04/2019,M'gladbach,RB Leipzig,1,2,1,3,0.375
20/04/2019,Schalke 04,Hoffenheim,2,5,1,7,0.24583333333333332
21/04/2019,Freiburg,Dortmund,0,4,0,4,0.3375
21/04/2019,Hertha,Hannover,0,0,0,0,0.4666666666666667
22/04/2019,Wolfsburg,Ein Frankfurt,1,1,1,2,0.35
26/04/2019,Augsburg,Leverkusen,1,4,1,5,0.16666666666666669
27/04/2019,Dortmund,Schalke 04,2,4,1,6,0.33333333333333337
27/04/2019,Ein Frankfurt,Hertha,0,0,0,0,0.17916666666666667
27/04/2019,Fortuna Dusseldorf,Werder Bremen,4,1,1,5,0.3375
27/04/2019,Hannover,Mainz,1,0,0,1,0.24583333333333332
27/04/2019,RB Leipzig,Freiburg,2,1,1,3,0.17916666666666667
27/04/2019,Stuttgart,M'gladbach,1,0,0,1,0.20833333333333334
28/04/2019,Hoffenheim,Wolfsburg,1,4,1,5,0.09166666666666667
28/04/2019,Nurnberg,Bayern Munich,1,1,1,2,0.375
03/05/2019,Mainz,RB Leipzig,3,3,1,6,0.32499999999999996
04/05/2019,Bayern Munich,Hannover,3,1,1,4,0.11666666666666667
04/05/2019,Hertha,Stuttgart,3,1,1,4,0.16666666666666669
04/05/2019,M'gladbach,Hoffenheim,2,2,1,4,0.42500000000000004
04/05/2019,Werder Bremen,Dortmund,2,2,1,4,0.29583333333333334
04/05/2019,Wolfsburg,Nurnberg,2,0,0,2,0.3375
05/05/2019,Freiburg,Fortuna Dusseldorf,1,1,1,2,0.3375
05/05/2019,Leverkusen,Ein Frankfurt,6,1,1,7,0.2875
05/05/2019,Schalke 04,Augsburg,0,0,0,0,0.35
11/05/2019,Augsburg,Hertha,3,4,1,7,0.17916666666666667
11/05/2019,Dortmund,Fortuna Dusseldorf,3,2,1,5,0.4666666666666667
11/05/2019,Hannover,Freiburg,3,0,0,3,0.24583333333333332
11/05/2019,Hoffenheim,Werder Bremen,0,1,0,1,0.35833333333333334
11/05/2019,Leverkusen,Schalke 04,1,1,1,2,0.4
11/05/2019,Nurnberg,M'gladbach,0,4,0,4,0.22083333333333333
11/05/2019,RB Leipzig,Bayern Munich,0,0,0,0,0.375
11/05/2019,Stuttgart,Wolfsburg,3,0,0,3,0.17916666666666664
12/05/2019,Ein Frankfurt,Mainz,0,2,0,2,0.15833333333333333
18/05/2019,Bayern Munich,Ein Frankfurt,5,1,1,6,0.35
18/05/2019,Fortuna Dusseldorf,Hannover,2,1,1,3,0.4
18/05/2019,Freiburg,Nurnberg,5,1,1,6,0.20416666666666666
18/05/2019,Hertha,Leverkusen,1,5,1,6,0.35833333333333334
18/05/2019,Mainz,Hoffenheim,4,2,1,6,0.41666666666666663
18/05/2019,M'gladbach,Dortmund,0,2,0,2,0.4
18/05/2019,Schalke 04,Stuttgart,0,0,0,0,0.24583333333333335
18/05/2019,Werder Bremen,RB Leipzig,2,1,1,3,0.4666666666666667
18/05/2019,Wolfsburg,Augsburg,8,1,1,9,0.18333333333333335
16/08/2019,Bayern Munich,Hertha,2,2,1,4,0.32499999999999996
17/08/2019,Dortmund,Augsburg,5,1,1,6,0.375
17/08/2019,Freiburg,Mainz,3,0,0,3,0.2708333333333333
17/08/2019,Leverkusen,Paderborn,3,2,1,5,0.2875
17/08/2019,Werder Bremen,Fortuna Dusseldorf,1,3,1,4,0.4916666666666667
17/08/2019,Wolfsburg,FC Koln,2,1,1,3,0.4
17/08/2019,M'gladbach,Schalke 04,0,0,0,0,0.3375
18/08/2019,Ein Frankfurt,Hoffenheim,1,0,0,1,0.24583333333333332
18/08/2019,Union Berlin,RB Leipzig,0,4,0,4,0.24583333333333335
23/08/2019,FC Koln,Dortmund,1,3,1,4,0.2875
24/08/2019,Augsburg,Union Berlin,1,1,1,2,0.19583333333333333
24/08/2019,Fortuna Dusseldorf,Leverkusen,1,3,1,4,0.4666666666666667
24/08/2019,Hoffenheim,Werder Bremen,3,2,1,5,0.18333333333333335
24/08/2019,Mainz,M'gladbach,1,3,1,4,0.24583333333333332
24/08/2019,Paderborn,Freiburg,1,3,1,4,0.3375
24/08/2019,Schalke 04,Bayern Munich,0,3,0,3,0.16666666666666669
25/08/2019,RB Leipzig,Ein Frankfurt,2,1,1,3,0.3125
25/08/2019,Hertha,Wolfsburg,0,3,0,3,0.2875
30/08/2019,M'gladbach,RB Leipzig,1,3,1,4,0.16666666666666669
31/08/2019,Bayern Munich,Mainz,6,1,1,7,0.24583333333333332
31/08/2019,Freiburg,FC Koln,1,2,1,3,0.3375
31/08/2019,Leverkusen,Hoffenheim,0,0,0,0,0.3375
31/08/2019,Schalke 04,Hertha,3,0,0,3,0.22083333333333333
31/08/2019,Wolfsburg,Paderborn,1,1,1,2,0.375
31/08/2019,Union Berlin,Dortmund,3,1,1,4,0.15416666666666667
01/09/2019,Werder Bremen,Augsburg,3,2,1,5,0.4666666666666667
01/09/2019,Ein Frankfurt,Fortuna Dusseldorf,2,1,1,3,0.27083333333333337
13/09/2019,Fortuna Dusseldorf,Wolfsburg,1,1,1,2,0.27083333333333337
14/09/2019,Augsburg,Ein Frankfurt,2,1,1,3,0.4666666666666667
14/09/2019,Dortmund,Leverkusen,4,0,0,4,0.4666666666666667
14/09/2019,FC Koln,M'gladbach,0,1,0,1,0.375
14/09/2019,Mainz,Hertha,2,1,1,3,0.3375
14/09/2019,Union Berlin,Werder Bremen,1,2,1,3,0.2833333333333333
14/09/2019,RB Leipzig,Bayern Munich,1,1,1,2,0.20416666666666666
15/09/2019,Hoffenheim,Freiburg,0,3,0,3,0.33333333333333337
15/09/2019,Paderborn,Schalke 04,1,5,1,6,0.36250000000000004
20/09/2019,Schalke 04,Mainz,2,1,1,3,0.12916666666666665
21/09/2019,Bayern Munich,FC Koln,4,0,0,4,0.4916666666666667
21/09/2019,Freiburg,Augsburg,1,1,1,2,0.4
21/09/2019,Hertha,Paderborn,2,1,1,3,0.3125
21/09/2019,Leverkusen,Union Berlin,2,0,0,2,0.24583333333333332
21/09/2019,Werder Bremen,RB Leipzig,0,3,0,3,0.42500000000000004
22/09/2019,M'gladbach,Fortuna Dusseldorf,2,1,1,3,0.4
22/09/2019,Ein Frankfurt,Dortmund,2,2,1,4,0.35
23/09/2019,Wolfsburg,Hoffenheim,1,1,1,2,0.2708333333333333
27/09/2019,Union Berlin,Ein Frankfurt,1,2,1,3,0.44166666666666665
28/09/2019,Augsburg,Leverkusen,0,3,0,3,0.36250000000000004
28/09/2019,Hoffenheim,M'gladbach,0,3,0,3,0.15833333333333333
28/09/2019,Mainz,Wolfsburg,0,1,0,1,0.4
28/09/2019,Paderborn,Bayern Munich,2,3,1,5,0.4
28/09/2019,RB Leipzig,Schalke 04,1,3,1,4,0.4
28/09/2019,Dortmund,Werder Bremen,2,2,1,4,0.3375
29/09/2019,Fortuna Dusseldorf,Freiburg,1,2,1,3,0.3375
29/09/2019,FC Koln,Hertha,0,4,0,4,0.29583333333333334
04/10/2019,Hertha,Fortuna Dusseldorf,3,1,1,4,0.42500000000000004
05/10/2019,Bayern Munich,Hoffenheim,1,2,1,3,0.27083333333333337
05/10/2019,Freiburg,Dortmund,2,2,1,4,0.44166666666666665
05/10/2019,Leverkusen,RB Leipzig,1,1,1,2,0.14166666666666666
05/10/2019,Paderborn,Mainz,1,2,1,3,0.44166666666666665
05/10/2019,Schalke 04,FC Koln,1,1,1,2,0.24583333333333332
06/10/2019,M'gladbach,Augsburg,5,1,1,6,0.44166666666666665
06/10/2019,Wolfsburg,Union Berlin,1,0,0,1,0.3125
06/10/2019,Ein Frankfurt,Werder Bremen,2,2,1,4,0.41666666666666663
18/10/2019,Ein Frankfurt,Leverkusen,3,0,0,3,0.2708333333333333
19/10/2019,Augsburg,Bayern Munich,2,2,1,4,0.3125
19/10/2019,Fortuna Dusseldorf,Mainz,1,0,0,1,0.4666666666666667
19/10/2019,RB Leipzig,Wolfsburg,1,1,1,2,0.2875
