Date,HomeTeam,AwayTeam,FTHG,FTAG,HA_Scored,Note
08/03/2020,Bayern Munich,Augsburg,2,0,0,0.36120723381835806
08/03/2020,Mainz,Fortuna Dusseldorf,1,1,1,0.4604169771193139
11/03/2020,M'gladbach,FC Koln,2,1,1,0.590208527490516
16/05/2020,Augsburg,Wolfsburg,1,2,1,0.5326021922911836
16/05/2020,Dortmund,Schalke 04,4,0,0,0.30705784667851965
16/05/2020,Fortuna Dusseldorf,Paderborn,0,0,0,0.45622236103804714
16/05/2020,Hoffenheim,Hertha,0,3,0,0.450557169345156
16/05/2020,RB Leipzig,Freiburg,1,1,1,0.4582220243713767
16/05/2020,Ein Frankfurt,M'gladbach,1,3,1,0.533040799020073
17/05/2020,FC Koln,Mainz,2,2,1,0.463896734448327
17/05/2020,Union Berlin,Bayern Munich,0,2,0,0.35192283793904755
18/05/2020,Werder Bremen,Leverkusen,1,4,1,0.4444263931097223
22/05/2020,Hertha,Union Berlin,4,0,0,0.37241039367693946
23/05/2020,Freiburg,Werder Bremen,0,1,0,0.35644755877444106
23/05/2020,M'gladbach,Leverkusen,1,3,1,0.664619625304441
23/05/2020,Paderborn,Hoffenheim,1,1,1,0.5674501389973288
23/05/2020,Wolfsburg,Dortmund,0,2,0,0.40722042495758126
23/05/2020,Bayern Munich,Ein Frankfurt,5,2,1,0.4354005922161126
24/05/2020,Schalke 04,Augsburg,0,3,0,0.31853430263022087
24/05/2020,Mainz,RB Leipzig,0,5,0,0.3556578241882173
24/05/2020,FC Koln,Fortuna Dusseldorf,2,2,1,0.4916531114213094
26/05/2020,Dortmund,Bayern Munich,0,1,0,0.3023549933766094
26/05/2020,Ein Frankfurt,Freiburg,3,3,1,0.4629471075232987
26/05/2020,Leverkusen,Wolfsburg,1,4,1,0.4991078441444011
26/05/2020,Werder Bremen,M'gladbach,0,0,0,0.44669928740285036
27/05/2020,RB Leipzig,Hertha,2,2,1,0.4547590357281124
27/05/2020,Augsburg,Paderborn,0,0,0,0.4129729489315916
27/05/2020,Fortuna Dusseldorf,Schalke 04,2,1,1,0.39915275084120716
27/05/2020,Hoffenheim,FC Koln,3,1,1,0.5564104275673072
27/05/2020,Union Berlin,Mainz,1,1,1,0.4174417172438353
29/05/2020,Freiburg,Leverkusen,0,1,0,0.41812751473118276
30/05/2020,Hertha,Augsburg,2,0,0,0.31390556023303906
30/05/2020,Mainz,Hoffenheim,0,1,0,0.4191843016406198
30/05/2020,Schalke 04,Werder Bremen,0,1,0,0.28920360969931114
30/05/2020,Wolfsburg,Ein Frankfurt,1,2,1,0.5127236215423848
30/05/2020,Bayern Munich,Fortuna Dusseldorf,5,0,0,0.3803440794932188
31/05/2020,M'gladbach,Union Berlin,4,1,1,0.5955952774422846
31/05/2020,Paderborn,Dortmund,1,6,1,0.4609467878625061
01/06/2020,FC Koln,RB Leipzig,2,4,1,0.48760034430370836
03/06/2020,Werder Bremen,Ein Frankfurt,0,3,0,0.37668085617577646
05/06/2020,Freiburg,M'gladbach,1,0,0,0.4192361296776916
06/06/2020,Ein Frankfurt,Mainz,0,2,0,0.417025558221698
06/06/2020,Fortuna Dusseldorf,Hoffenheim,2,2,1,0.520593022764616
06/06/2020,Leverkusen,Bayern Munich,2,4,1,0.42353619796478836
06/06/2020,RB Leipzig,Paderborn,1,1,1,0.49382426491139186
06/06/2020,Dortmund,Hertha,1,0,0,0.30738201451999075
07/06/2020,Werder Bremen,Wolfsburg,0,1,0,0.35403512375053614
07/06/2020,Union Berlin,Schalke 04,1,1,1,0.39134519006028057
07/06/2020,Augsburg,FC Koln,1,1,1,0.5475932269623187
12/06/2020,Hoffenheim,RB Leipzig,0,2,0,0.4273475686172721
13/06/2020,FC Koln,Union Berlin,1,2,1,0.6028806948419033
13/06/2020,Fortuna Dusseldorf,Dortmund,0,1,0,0.366433741550703
13/06/2020,Hertha,Ein Frankfurt,1,4,1,0.4316468955648578
13/06/2020,Paderborn,Werder Bremen,1,5,1,0.47009333765081474
13/06/2020,Wolfsburg,Freiburg,2,2,1,0.45929395345434576
13/06/2020,Bayern Munich,M'gladbach,2,1,1,0.46222868151359564
14/06/2020,Mainz,Augsburg,0,1,0,0.28980778200184826
14/06/2020,Schalke 04,Leverkusen,1,1,1,0.47046357458304033
16/06/2020,M'gladbach,Wolfsburg,3,0,0,0.526519634309117
16/06/2020,Freiburg,Hertha,2,1,1,0.3784393959588485
16/06/2020,Union Berlin,Paderborn,1,0,0,0.4118432692400178
16/06/2020,Werder Bremen,Bayern Munich,0,1,0,0.27118865131874054
17/06/2020,Ein Frankfurt,Schalke 04,2,1,1,0.46450979122377395
17/06/2020,Augsburg,Hoffenheim,1,3,1,0.4721929921817817
17/06/2020,Dortmund,Mainz,0,2,0,0.24708065553763175
17/06/2020,Leverkusen,FC Koln,3,1,1,0.6663618174677626
17/06/2020,RB Leipzig,Fortuna Dusseldorf,2,2,1,0.5235664080339698
20/06/2020,Bayern Munich,Freiburg,3,1,1,0.43391382073127266
20/06/2020,FC Koln,Ein Frankfurt,1,1,1,0.6516910148929871
20/06/2020,Fortuna Dusseldorf,Augsburg,1,1,1,0.43258540634522014
20/06/2020,Hertha,Leverkusen,2,0,0,0.44381745775675197
20/06/2020,Hoffenheim,Union Berlin,4,0,0,0.42133920104327993
20/06/2020,Mainz,Werder Bremen,3,1,1,0.3214766946640527
20/06/2020,Paderborn,M'gladbach,1,3,1,0.5927832667687898
20/06/2020,RB Leipzig,Dortmund,0,2,0,0.3610087233795005
20/06/2020,Schalke 04,Wolfsburg,1,4,1,0.46322506219226406
27/06/2020,Augsburg,RB Leipzig,1,2,1,0.47000473501559037
27/06/2020,Dortmund,Hoffenheim,0,4,0,0.2930464876827502
27/06/2020,Ein Frankfurt,Paderborn,3,2,1,0.5424164326306427
27/06/2020,Freiburg,Schalke 04,4,0,0,0.395818753087879
27/06/2020,Leverkusen,Mainz,1,0,0,0.39461901312174
27/06/2020,M'gladbach,Hertha,2,1,1,0.5241555649671702
27/06/2020,Union Berlin,Fortuna Dusseldorf,3,0,0,0.4126834452368651
27/06/2020,Werder Bremen,FC Koln,6,1,1,0.5387094184725036
27/06/2020,Wolfsburg,Bayern Munich,0,4,0,0.37877055889245326
18/09/2020,Bayern Munich,Schalke 04,8,0,0,0.3655797418271901
19/09/2020,Ein Frankfurt,Bielefeld,1,1,1,0.32628040710499334
19/09/2020,FC Koln,Hoffenheim,2,3,1,0.6123987529570112
19/09/2020,Stuttgart,Freiburg,2,3,1,0.4276936905557285
19/09/2020,Union Berlin,Augsburg,1,3,1,0.4169123950872597
19/09/2020,Werder Bremen,Hertha,1,4,1,0.3944307066778094
19/09/2020,Dortmund,M'gladbach,3,0,0,0.3127374468528744
20/09/2020,RB Leipzig,Mainz,3,1,1,0.4460203296310231
20/09/2020,Wolfsburg,Leverkusen,0,0,0,0.40404880703709006
25/09/2020,Hertha,Ein Frankfurt,1,3,1,0.5416997939895701
26/09/2020,Augsburg,Dortmund,2,0,0,0.31471990246903614
26/09/2020,Bielefeld,FC Koln,1,0,0,0.3655879472210615
26/09/2020,Leverkusen,RB Leipzig,1,1,1,0.4915090891677252
26/09/2020,Mainz,Stuttgart,1,4,1,0.3430890766841854
26/09/2020,M'gladbach,Union Berlin,1,1,1,0.5308902351393829
26/09/2020,Schalke 04,Werder Bremen,1,3,1,0.43857864501165233
27/09/2020,Hoffenheim,Bayern Munich,4,1,1,0.41569395192716946
27/09/2020,Freiburg,Wolfsburg,1,1,1,0.42340455559144013
02/10/2020,Union Berlin,Mainz,4,0,0,0.3436205816509653
03/10/2020,Dortmund,Freiburg,4,0,0,0.3099595710051702
03/10/2020,Ein Frankfurt,Hoffenheim,2,1,1,0.602784777898842
03/10/2020,FC Koln,M'gladbach,1,3,1,0.6347230831809163
03/10/2020,Stuttgart,Leverkusen,1,1,1,0.4488873203076401
03/10/2020,Werder Bremen,Bielefeld,1,0,0,0.20310253641454407
03/10/2020,RB Leipzig,Schalke 04,4,0,0,0.44988048384647383
04/10/2020,Wolfsburg,Augsburg,0,0,0,0.36529660750424653
04/10/2020,Bayern Munich,Hertha,4,3,1,0.4875334813307137
17/10/2020,Augsburg,RB Leipzig,0,2,0,0.43414994555922537
17/10/2020,Freiburg,Werder Bremen,1,1,1,0.4686522223641883
17/10/2020,Hertha,Stuttgart,0,2,0,0.39423595632409636
17/10/2020,Hoffenheim,Dortmund,0,1,0,0.26839764018184425
17/10/2020,Mainz,Leverkusen,0,1,0,0.3526847528339585
17/10/2020,Bielefeld,Bayern Munich,1,4,1,0.24747659052472715
17/10/2020,M'gladbach,Wolfsburg,1,1,1,0.5364232922942541
18/10/2020,FC Koln,Ein Frankfurt,1,1,1,0.7428402280087063
18/10/2020,Schalke 04,Union Berlin,1,1,1,0.45323313512872865
23/10/2020,Stuttgart,FC Koln,1,1,1,0.6018196935094564
24/10/2020,Bayern Munich,Ein Frankfurt,5,0,0,0.5354611727715802
24/10/2020,Mainz,M'gladbach,2,3,1,0.49066871548188296
24/10/2020,RB Leipzig,Hertha,2,1,1,0.5398106027405659
24/10/2020,Union Berlin,Freiburg,1,1,1,0.4901833227506136
24/10/2020,Dortmund,Schalke 04,3,0,0,0.21159257725917133
25/10/2020,Wolfsburg,Bielefeld,2,1,1,0.27342330664115716
25/10/2020,Werder Bremen,Hoffenheim,1,1,1,0.4771762880570969
26/10/2020,Leverkusen,Augsburg,3,1,1,0.44032776719737027
30/10/2020,Schalke 04,Stuttgart,1,1,1,0.44307235951318286
31/10/2020,Augsburg,Mainz,3,1,1,0.43043604492807264
31/10/2020,Bielefeld,Dortmund,0,2,0,0.10449051456410663
31/10/2020,Ein Frankfurt,Werder Bremen,1,1,1,0.652032802032021
31/10/2020,FC Koln,Bayern Munich,1,2,1,0.6115580390380042
31/10/2020,M'gladbach,RB Leipzig,1,0,0,0.4956694865036452
01/11/2020,Freiburg,Leverkusen,2,4,1,0.49880132635211405
01/11/2020,Hertha,Wolfsburg,1,1,1,0.5183759755431661
02/11/2020,Hoffenheim,Union Berlin,1,3,1,0.49793246527748874
06/11/2020,Werder Bremen,FC Koln,1,1,1,0.6414324338611237
07/11/2020,Augsburg,Hertha,0,3,0,0.47327661745898564
07/11/2020,Mainz,Schalke 04,2,2,1,0.420442450028384
07/11/2020,RB Leipzig,Freiburg,3,0,0,0.46828518479712905
07/11/2020,Stuttgart,Ein Frankfurt,2,2,1,0.6215632048190705
07/11/2020,Union Berlin,Bielefeld,5,0,0,0.28215406399324555
07/11/2020,Dortmund,Bayern Munich,2,3,1,0.3071978608628785
08/11/2020,Wolfsburg,Hoffenheim,2,1,1,0.5340577457762069
08/11/2020,Leverkusen,M'gladbach,4,3,1,0.5713803208571
21/11/2020,Bayern Munich,Werder Bremen,1,1,1,0.5793651104808647
21/11/2020,Bielefeld,Leverkusen,1,2,1,0.35251159634395124
21/11/2020,Hoffenheim,Stuttgart,3,3,1,0.5295903592695745
21/11/2020,M'gladbach,Augsburg,1,1,1,0.5469691189674336
21/11/2020,Schalke 04,Wolfsburg,0,2,0,0.48282686892054316
21/11/2020,Ein Frankfurt,RB Leipzig,1,1,1,0.5705186016500164
21/11/2020,Hertha,Dortmund,2,5,1,0.3351372574344473
22/11/2020,Freiburg,Mainz,1,3,1,0.4980139799125322
22/11/2020,FC Koln,Union Berlin,1,2,1,0.6727566829053726
27/11/2020,Wolfsburg,Werder Bremen,5,3,1,0.581948718786873
28/11/2020,Augsburg,Freiburg,1,1,1,0.5064012765321753
28/11/2020,Dortmund,FC Koln,1,2,1,0.5062383080890267
28/11/2020,RB Leipzig,Bielefeld,2,1,1,0.349081776914004
28/11/2020,Stuttgart,Bayern Munich,1,3,1,0.6050474376130526
28/11/2020,Union Berlin,Ein Frankfurt,3,3,1,0.6039056005338481
28/11/2020,M'gladbach,Schalke 04,4,1,1,0.5517867668929062
29/11/2020,Leverkusen,Hertha,0,0,0,0.5010588526900687
29/11/2020,Mainz,Hoffenheim,1,1,1,0.5815935668081982
04/12/2020,Hertha,Union Berlin,3,1,1,0.5839648582320195
05/12/2020,Bielefeld,Mainz,2,1,1,0.41663178711406257
05/12/2020,Ein Frankfurt,Dortmund,1,1,1,0.5191252266313573
05/12/2020,FC Koln,Wolfsburg,2,2,1,0.7064388036201918
05/12/2020,Freiburg,M'gladbach,2,2,1,0.6474204147806442
05/12/2020,Bayern Munich,RB Leipzig,3,3,1,0.5135411679008008
06/12/2020,Werder Bremen,Stuttgart,1,2,1,0.6114486552893992
06/12/2020,Schalke 04,Leverkusen,0,3,0,0.4440232258036994
07/12/2020,Hoffenheim,Augsburg,3,1,1,0.565669401855761
11/12/2020,Wolfsburg,Ein Frankfurt,2,1,1,0.6634178088408461
12/12/2020,Dortmund,Stuttgart,1,5,1,0.4819049252525194
12/12/2020,Freiburg,Bielefeld,2,0,0,0.39912232397887504
12/12/2020,Mainz,FC Koln,0,1,0,0.6017848526218139
12/12/2020,M'gladbach,Hertha,1,1,1,0.6473952587751255
12/12/2020,RB Leipzig,Werder Bremen,2,0,0,0.5396647481123128
12/12/2020,Union Berlin,Bayern Munich,1,1,1,0.6050116494194002
13/12/2020,Augsburg,Schalke 04,2,2,1,0.4865871660258305
13/12/2020,Leverkusen,Hoffenheim,4,1,1,0.6473523680494169
15/12/2020,Ein Frankfurt,M'gladbach,3,3,1,0.7872511925906536
15/12/2020,Hertha,Mainz,0,0,0,0.4671278253109983
15/12/2020,Stuttgart,Union Berlin,2,2,1,0.6981458202349924
15/12/2020,Werder Bremen,Dortmund,1,2,1,0.5003520649551932
16/12/2020,Schalke 04,Freiburg,0,2,0,0.4432713812844522
16/12/2020,Bayern Munich,Wolfsburg,2,1,1,0.6352837734075331
16/12/2020,Bielefeld,Augsburg,0,1,0,0.3524191925713239
16/12/2020,FC Koln,Leverkusen,0,4,0,0.5634441115986053
16/12/2020,Hoffenheim,RB Leipzig,0,1,0,0.46998032136692947
18/12/2020,Union Berlin,Dortmund,2,1,1,0.5427502999265753
19/12/2020,Augsburg,Ein Frankfurt,0,2,0,0.5679378835050892
19/12/2020,Mainz,Werder Bremen,0,1,0,0.5105161242774294
19/12/2020,M'gladbach,Hoffenheim,1,2,1,0.7496297469694162
19/12/2020,RB Leipzig,FC Koln,0,0,0,0.47307886273544414
19/12/2020,Schalke 04,Bielefeld,0,1,0,0.28434481813329243
19/12/2020,Leverkusen,Bayern Munich,1,2,1,0.6090838334113453
20/12/2020,Freiburg,Hertha,4,1,1,0.5180089061666757
20/12/2020,Wolfsburg,Stuttgart,1,0,0,0.560692189402612
02/01/2021,Bielefeld,M'gladbach,0,1,0,0.44216629143908154
02/01/2021,Ein Frankfurt,Leverkusen,2,1,1,0.6329678040003559
02/01/2021,FC Koln,Augsburg,0,1,0,0.4815795867106937
02/01/2021,Hoffenheim,Freiburg,1,3,1,0.5969474049700909
02/01/2021,Werder Bremen,Union Berlin,0,2,0,0.58021015943629
02/01/2021,Hertha,Schalke 04,3,0,0,0.3753648507279302
02/01/2021,Stuttgart,RB Leipzig,0,1,0,0.4663611969613144
03/01/2021,Dortmund,Wolfsburg,2,0,0,0.4448391803668608
03/01/2021,Bayern Munich,Mainz,5,2,1,0.5849436724226765
08/01/2021,M'gladbach,Bayern Munich,3,2,1,0.7644234260580269
09/01/2021,Freiburg,FC Koln,5,0,0,0.4609049083102257
09/01/2021,Leverkusen,Werder Bremen,1,1,1,0.5466017284445932
09/01/2021,Mainz,Ein Frankfurt,0,2,0,0.5037154215589491
09/01/2021,Schalke 04,Hoffenheim,4,0,0,0.4666998013537742
09/01/2021,Union Berlin,Wolfsburg,2,2,1,0.5870910830309501
09/01/2021,RB Leipzig,Dortmund,1,3,1,0.4342307948262917
10/01/2021,Augsburg,Stuttgart,1,4,1,0.5116888827246917
10/01/2021,Bielefeld,Hertha,1,0,0,0.2954537622088561
15/01/2021,Union Berlin,Leverkusen,1,0,0,0.5079538041455127
16/01/2021,Dortmund,Mainz,1,1,1,0.4662033979755537
16/01/2021,FC Koln,Hertha,0,0,0,0.3818762440996194
16/01/2021,Hoffenheim,Bielefeld,0,0,0,0.33452760666697
16/01/2021,Werder Bremen,Augsburg,2,0,0,0.3908863956491589
16/01/2021,Wolfsburg,RB Leipzig,2,2,1,0.46880932392976504
16/01/2021,Stuttgart,M'gladbach,2,2,1,0.6722953788035593
17/01/2021,Bayern Munich,Freiburg,2,1,1,0.6350858123764502
17/01/2021,Ein Frankfurt,Schalke 04,3,1,1,0.5393153191722349
19/01/2021,M'gladbach,Werder Bremen,1,0,0,0.5334142593869672
19/01/2021,Hertha,Hoffenheim,0,3,0,0.40667678489809606
19/01/2021,Leverkusen,Dortmund,2,1,1,0.5748730582778832
19/01/2021,Mainz,Wolfsburg,0,2,0,0.40398767786575984
20/01/2021,Schalke 04,FC Koln,1,2,1,0.35915766195607324
20/01/2021,Augsburg,Bayern Munich,0,1,0,0.52576630653859
20/01/2021,Bielefeld,Stuttgart,3,0,0,0.31576246056856
20/01/2021,Freiburg,Ein Frankfurt,2,2,1,0.5687865275967363
20/01/2021,RB Leipzig,Union Berlin,1,0,0,0.4398345736930468
22/01/2021,M'gladbach,Dortmund,4,2,1,0.6444658364341604
23/01/2021,Augsburg,Union Berlin,2,1,1,0.4728038325109934
23/01/2021,Bielefeld,Ein Frankfurt,1,5,1,0.40224737730866067
23/01/2021,Freiburg,Stuttgart,2,1,1,0.5503681648394192
23/01/2021,Leverkusen,Wolfsburg,0,1,0,0.4696842560045199
23/01/2021,Mainz,RB Leipzig,3,2,1,0.3701606473951573
23/01/2021,Hertha,Werder Bremen,1,4,1,0.3799575061898621
24/01/2021,Schalke 04,Bayern Munich,0,4,0,0.45061946967927125
24/01/2021,Hoffenheim,FC Koln,3,0,0,0.36614707446183736
29/01/2021,Stuttgart,Mainz,2,0,0,0.44951051355161525
30/01/2021,Bayern Munich,Hoffenheim,4,1,1,0.5755339167609562
30/01/2021,Dortmund,Augsburg,3,1,1,0.4681399315018038
30/01/2021,Ein Frankfurt,Hertha,3,1,1,0.5872636280781448
30/01/2021,Union Berlin,M'gladbach,1,1,1,0.6139566777515857
30/01/2021,Werder Bremen,Schalke 04,1,1,1,0.4060729291060443
30/01/2021,RB Leipzig,Leverkusen,1,0,0,0.35673963339142384
31/01/2021,FC Koln,Bielefeld,3,1,1,0.296991400020051
31/01/2021,Wolfsburg,Freiburg,3,0,0,0.4661332360761283
05/02/2021,Hertha,Bayern Munich,0,1,0,0.41668611867994065
06/02/2021,Augsburg,Wolfsburg,0,2,0,0.35323277446770096
06/02/2021,Freiburg,Dortmund,2,1,1,0.6134614663686395
06/02/2021,Leverkusen,Stuttgart,5,2,1,0.5245839380535638
06/02/2021,Mainz,Union Berlin,1,0,0,0.38768298000298357
06/02/2021,Schalke 04,RB Leipzig,0,3,0,0.30122692456132466
06/02/2021,M'gladbach,FC Koln,1,2,1,0.5481587202395982
07/02/2021,Hoffenheim,Ein Frankfurt,1,3,1,0.5771343532501643
12/02/2021,RB Leipzig,Augsburg,2,1,1,0.374541678597371
13/02/2021,Dortmund,Hoffenheim,2,2,1,0.5603912601626017
13/02/2021,Leverkusen,Mainz,2,2,1,0.4516004328302275
13/02/2021,Stuttgart,Hertha,1,1,1,0.4796739399338058
13/02/2021,Werder Bremen,Freiburg,0,0,0,0.4215854755537095
13/02/2021,Union Berlin,Schalke 04,0,0,0,0.37206779907084786
14/02/2021,Ein Frankfurt,FC Koln,2,0,0,0.526011342816486
14/02/2021,Wolfsburg,M'gladbach,0,0,0,0.4782912786933437
15/02/2021,Bayern Munich,Bielefeld,3,3,1,0.4326463668681846
19/02/2021,Bielefeld,Wolfsburg,0,3,0,0.23800095339853047
20/02/2021,Ein Frankfurt,Bayern Munich,2,1,1,0.6336302996604466
20/02/2021,FC Koln,Stuttgart,0,1,0,0.42599783282572345
20/02/2021,Freiburg,Union Berlin,0,1,0,0.42271413227987986
20/02/2021,M'gladbach,Mainz,1,2,1,0.5691275993386042
20/02/2021,Schalke 04,Dortmund,0,4,0,0.4363182367554385
21/02/2021,Augsburg,Leverkusen,1,1,1,0.45205488833207647
21/02/2021,Hertha,RB Leipzig,0,3,0,0.3247423788233514
21/02/2021,Hoffenheim,Werder Bremen,4,0,0,0.3997112928416329
26/02/2021,Werder Bremen,Ein Frankfurt,2,1,1,0.5449312122760842
27/02/2021,Bayern Munich,FC Koln,5,1,1,0.5257677338126702
27/02/2021,Dortmund,Bielefeld,3,0,0,0.3736340803931084
27/02/2021,Stuttgart,Schalke 04,5,1,1,0.4445459668994171
27/02/2021,Wolfsburg,Hertha,2,0,0,0.2805838418449197
27/02/2021,RB Leipzig,M'gladbach,3,2,1,0.5026550782187145
28/02/2021,Union Berlin,Hoffenheim,1,1,1,0.4762030006900386
28/02/2021,Mainz,Augsburg,0,1,0,0.360358020977785
28/02/2021,Leverkusen,Freiburg,1,2,1,0.5316297069229436
05/03/2021,Schalke 04,Mainz,0,0,0,0.29843225306817944
06/03/2021,Ein Frankfurt,Stuttgart,1,1,1,0.6602330014805633
06/03/2021,Freiburg,RB Leipzig,0,3,0,0.36584009026803205
06/03/2021,Hertha,Augsburg,2,1,1,0.3999560190888493
06/03/2021,Hoffenheim,Wolfsburg,2,1,1,0.37417448961903876
06/03/2021,M'gladbach,Leverkusen,0,1,0,0.538321703231963
06/03/2021,Bayern Munich,Dortmund,4,2,1,0.6467340123013885
07/03/2021,FC Koln,Werder Bremen,1,1,1,0.4346657352393605
07/03/2021,Bielefeld,Union Berlin,0,0,0,0.2850911777944993
10/03/2021,Bielefeld,Werder Bremen,0,2,0,0.29236183787828424
12/03/2021,Augsburg,M'gladbach,3,1,1,0.5633067413658233
13/03/2021,Mainz,Freiburg,1,0,0,0.30457304367895566
13/03/2021,Union Berlin,FC Koln,2,1,1,0.4497354502518303
13/03/2021,Werder Bremen,Bayern Munich,1,3,1,0.5224309824828591
13/03/2021,Wolfsburg,Schalke 04,5,0,0,0.25440172372549097
13/03/2021,Dortmund,Hertha,2,0,0,0.4046704089944839
14/03/2021,Leverkusen,Bielefeld,1,2,1,0.42198127840131894
14/03/2021,RB Leipzig,Ein Frankfurt,1,1,1,0.550356754034104
14/03/2021,Stuttgart,Hoffenheim,2,0,0,0.51146790933622
19/03/2021,Bielefeld,RB Leipzig,0,1,0,0.23467852663062672
20/03/2021,Bayern Munich,Stuttgart,4,0,0,0.5372992345250904
20/03/2021,Ein Frankfurt,Union Berlin,5,2,1,0.5885268968363102
20/03/2021,FC Koln,Dortmund,2,2,1,0.5373707206633231
20/03/2021,Werder Bremen,Wolfsburg,1,2,1,0.3814464885370903
20/03/2021,Schalke 04,M'gladbach,0,3,0,0.36604459281639345
21/03/2021,Hoffenheim,Mainz,1,2,1,0.4291451081962273
21/03/2021,Hertha,Leverkusen,3,0,0,0.34761535291578083
21/03/2021,Freiburg,Augsburg,2,0,0,0.37204432410387
03/04/2021,Augsburg,Hoffenheim,2,1,1,0.5500767809951835
03/04/2021,Dortmund,Ein Frankfurt,1,2,1,0.6227664381231597
03/04/2021,Leverkusen,Schalke 04,2,1,1,0.4420586541340168
03/04/2021,Mainz,Bielefeld,1,1,1,0.31262252973149995
03/04/2021,Wolfsburg,FC Koln,1,0,0,0.33606223594068235
03/04/2021,RB Leipzig,Bayern Munich,0,1,0,0.42147482552038673
03/04/2021,M'gladbach,Freiburg,2,1,1,0.48352044070680456
04/04/2021,Stuttgart,Werder Bremen,1,0,0,0.4126376305464133
04/04/2021,Union Berlin,Hertha,1,1,1,0.44161584295327283
09/04/2021,Bielefeld,Freiburg,1,0,0,0.2512665008113804
10/04/2021,Bayern Munich,Union Berlin,1,1,1,0.555796151750188
10/04/2021,Ein Frankfurt,Wolfsburg,4,3,1,0.5744014603309171
10/04/2021,Hertha,M'gladbach,2,2,1,0.4672271863431725
10/04/2021,Werder Bremen,RB Leipzig,1,4,1,0.4003288365561033
10/04/2021,Stuttgart,Dortmund,2,3,1,0.5142015957975898
11/04/2021,Schalke 04,Augsburg,1,0,0,0.2965224606779248
11/04/2021,FC Koln,Mainz,2,3,1,0.4977608203279409
12/04/2021,Hoffenheim,Leverkusen,0,0,0,0.4365845009238434
16/04/2021,RB Leipzig,Hoffenheim,0,0,0,0.4023530121976191
17/04/2021,Augsburg,Bielefeld,0,0,0,0.3146414003425962
17/04/2021,Freiburg,Schalke 04,4,0,0,0.2578971317396225
17/04/2021,M'gladbach,Ein Frankfurt,4,0,0,0.6317546329745428
17/04/2021,Union Berlin,Stuttgart,2,1,1,0.5439251362528044
17/04/2021,Wolfsburg,Bayern Munich,2,3,1,0.4378302966222789
17/04/2021,Leverkusen,FC Koln,3,0,0,0.4666597792052079
18/04/2021,Dortmund,Werder Bremen,4,1,1,0.509781833217217
20/04/2021,FC Koln,RB Leipzig,2,1,1,0.44296434744874374
20/04/2021,Bayern Munich,Leverkusen,2,0,0,0.4301207978256153
20/04/2021,Bielefeld,Schalke 04,1,0,0,0.1847072269801686
20/04/2021,Ein Frankfurt,Augsburg,2,0,0,0.5069811614237696
21/04/2021,Dortmund,Union Berlin,2,0,0,0.4839747258088324
21/04/2021,Hoffenheim,M'gladbach,3,2,1,0.518899152855258
21/04/2021,Stuttgart,Wolfsburg,1,3,1,0.46387229384575424
21/04/2021,Werder Bremen,Mainz,0,1,0,0.4337830936406294
23/04/2021,Augsburg,FC Koln,2,3,1,0.46348329710075564
24/04/2021,Freiburg,Hoffenheim,1,1,1,0.4036552116183233
24/04/2021,Mainz,Bayern Munich,2,1,1,0.46410208985707013
24/04/2021,Union Berlin,Werder Bremen,3,1,1,0.5568571154928241
24/04/2021,Wolfsburg,Dortmund,0,2,0,0.41312717203557603
24/04/2021,Leverkusen,Ein Frankfurt,3,1,1,0.5788525917674627
25/04/2021,RB Leipzig,Stuttgart,2,0,0,0.35675974402119115
25/04/2021,M'gladbach,Bielefeld,5,0,0,0.349314022748616
03/05/2021,Mainz,Hertha,1,1,1,0.419004425944454
06/05/2021,Hertha,Freiburg,3,0,0,0.3277942659648083
07/05/2021,Stuttgart,Augsburg,2,1,1,0.4332963381269793
08/05/2021,Dortmund,RB Leipzig,3,2,1,0.435418497451731
08/05/2021,Hoffenheim,Schalke 04,4,2,1,0.401503516731148
08/05/2021,Werder Bremen,Leverkusen,0,0,0,0.3630085576675677
08/05/2021,Wolfsburg,Union Berlin,3,0,0,0.384341532478614
08/05/2021,Bayern Munich,M'gladbach,6,0,0,0.4765706474397819
09/05/2021,FC Koln,Freiburg,1,4,1,0.47375201551444734
09/05/2021,Ein Frankfurt,Mainz,1,1,1,0.6083064361848827
09/05/2021,Hertha,Bielefeld,0,0,0,0.24126913378601572
12/05/2021,Schalke 04,Hertha,1,2,1,0.32847692811625834
15/05/2021,Augsburg,Werder Bremen,2,0,0,0.38204084433247154
15/05/2021,Bielefeld,Hoffenheim,1,1,1,0.3789535255138573
15/05/2021,Freiburg,Bayern Munich,2,2,1,0.45387084525941324
15/05/2021,Hertha,FC Koln,0,0,0,0.38649305153241115
15/05/2021,Leverkusen,Union Berlin,1,1,1,0.47483694479334815
15/05/2021,M'gladbach,Stuttgart,1,2,1,0.4927912686701649
15/05/2021,Schalke 04,Ein Frankfurt,4,3,1,0.4978758730223471
16/05/2021,Mainz,Dortmund,1,3,1,0.5500856340459479
16/05/2021,RB Leipzig,Wolfsburg,2,2,1,0.3987544569735336
22/05/2021,Bayern Munich,Augsburg,5,2,1,0.4540520794893807
22/05/2021,Dortmund,Leverkusen,3,1,1,0.4507528308659434
22/05/2021,Ein Frankfurt,Freiburg,3,1,1,0.5606634740703254
22/05/2021,FC Koln,Schalke 04,1,0,0,0.3957988536096115
22/05/2021,Hoffenheim,Hertha,2,1,1,0.5018749566009072
